TestID,Summary
FR_20091112_RATP_SCD_0986,"Résumé :

Un client signale la perte de sa carte de transport dans un bus. Le service client la retrouve et demande au client de la récupérer avant une certaine heure, malgré la difficulté pour le client de s'y rendre."
FR_20091112_RATP_SCD_0745,"Le client appelle pour demander des informations sur l'itinéraire pour se rendre de la gare RER Croix de Berny à l'aéroport Charles de Gaulle, terminal 2, pour être là vers 13h30. L'agent recherche l'itinéraire et informe le client qu'il devrait prendre le RER B avec un départ prévu vers 12h32 et une arrivée prévue à 13h29. Cependant, l'agent mentionne également qu'il faut vérifier si le mouvement social du RER B sera reconduit le lendemain. Le client demande un numéro pour se renseigner et l'agent lui indique d'appeler le 32 46. Le client demande également des informations sur d'autres horaires de départ et l'agent lui donne les horaires de départ à 12h25 (arrivée à 13h22) et à 12h40 (arrivée à 13h37). L'appel se termine avec le client remerciant l'agent et souhaitant une bonne journée."
FR_20091112_RATP_SCD_0737,Le client demande un remboursement après avoir oublié sa carte Intégrale et acheté des tickets de métro. L'agent confirme qu'il n'est pas possible d'obtenir un remboursement.
FR_20091112_RATP_SCD_0754,Le client demande un remboursement de sa carte Orange à la semaine en raison du retard de livraison de sa carte Imagine+R. L'agent suggère de contacter Imagine+R pour un geste commercial.
FR_20091112_RATP_SCD_0868,Le client demande des informations sur la station de métro la plus proche de l'adresse Jules Regnault à Vitry-sur-Seine. L'agent corrige l'adresse et confirme que la station Grimau-Voie Verte est la plus proche. Problème résolu.
FR_20091112_RATP_SCD_0867,Un client appelle pour demander des indications sur la localisation de la rue Taclet dans le 20ème arrondissement. L'agent lui donne les informations nécessaires et l'appel se termine avec succès.
FR_20091112_RATP_SCD_0468,"Le client demande la fréquence des RER B de Châtelet à Charles de Gaulle, mais l'agent ne peut pas l'aider et suggère de consulter le site web de la compagnie. Le client mentionne les difficultés liées aux grèves sur le site web. L'appel se termine sans solution."
FR_20091112_RATP_SCD_0777,"Le client appelle pour obtenir des informations sur la réparation de l'interconnexion entre les lignes de Drancy et Châtelet. L'agent confirme que l'interconnexion a été rétablie, mais le client exprime son mécontentement face aux problèmes récurrents sur cette ligne."
FR_20091112_RATP_SCD_0036,Le client signale avoir oublié son écharpe dans le bus et prévoit d'appeler plus tard pour résoudre le problème. La résolution dépendra de l'appel ultérieur du client.
FR_20091112_RATP_SCD_0792,"Résumé :

Le client demande des informations sur l'itinéraire de Denfert-Rochereau au 36 rue d'Assas à Paris. L'agent propose de prendre le bus ligne 68 jusqu'à l'arrêt Rennes-Raspail, puis de marcher jusqu'à la rue d'Assas. Problème résolu."
FR_20091112_RATP_SCD_0791,Résumé : Un client demande des informations sur l'itinéraire de l'autobus 154 pour se rendre à la clinique Cardiologique du Nord à Saint-Denis. L'agent lui recommande de prendre le bus 255. Problème résolu.
FR_20091112_RATP_SCD_0808,"Le client demande le prix d'un billet de train de Arcueil-Cachan à Antony. L'agent vérifie et informe le client que le prix est de 1,55 euro. L'appel est résolu."
FR_20091112_RATP_SCD_0764,"Le client demande à l'agent s'il y a des grèves sur les lignes de bus 148 et 322, ainsi que des grèves surprises. L'agent vérifie et informe le client qu'il n'y a pas de grèves sur ces lignes. Le client remercie l'agent et mentionne qu'il a un handicap, et l'agent lui assure qu'il est à son service. L'appel est résolu."
FR_20091112_RATP_SCD_0265,Le client appelle pour faire une réclamation concernant un chauffeur de la ligne 86. Il mentionne un problème psychologique lié à un accident et une crise d'épilepsie. L'agent transfère l'appel au responsable de la ligne.
FR_20091112_RATP_SCD_0398,Le client appelle pour mettre à jour ses coordonnées bancaires sur son passe Navigo. L'agent lui propose de contacter Intégrale par téléphone ou de se rendre en agence pour régler le problème immédiatement. Le client choisit de se rendre en agence. Problème résolu.
FR_20091112_RATP_SCD_0803,Le client appelle pour comprendre pourquoi il doit changer sa carte de transport de retraité. L'agent explique que les anciennes cartes ne fonctionnent plus et qu'il y a des nouvelles cartes en circulation. Le client comprend finalement la situation et est satisfait de la réponse de l'agent.
FR_20091112_RATP_SCD_0817,Le client appelle le Service Clientèle pour discuter d'une amende reçue dans le bus. Elle ne comprend pas pourquoi elle doit payer cinq euros et explique un problème de renouvellement de son passe Navigo. L'appel est transféré au service de paiement pour résoudre le problème.
FR_20091112_RATP_SCD_0778,Le client appelle pour obtenir des informations tarifaires sur un abonnement mensuel ou annuel pour le trajet Paris Creil. L'agent ne peut pas fournir ces informations car le trajet sort de l'Île-de-France et conseille au client de contacter la SNCF. L'agent fournit ensuite le numéro de téléphone de la SNCF au client.
FR_20091112_RATP_SCD_0863,"Le client du collège Bobée à Yvetot en Seine-Maritime souhaite commander deux cents tickets de métro pour des voyages scolaires à Paris, mais le montant de la commande n'est pas suffisant pour être traité en ligne. L'agent propose au client de passer une commande supérieure à cent cinquante euros et lui suggère de rappeler le lendemain pour finaliser la commande."
FR_20091112_RATP_SCD_0845,Le client appelle pour savoir si les bus de la ligne 125 fonctionnent en raison d'une grève. L'agent confirme qu'il y a deux bus en service et les informe de leur emplacement. Le client est satisfait de l'information obtenue.
FR_20091112_RATP_SCD_0367,Le client appelle pour obtenir des renseignements sur la ligne de bus 486 en raison d'une possible grève. L'agent propose de donner le numéro de téléphone de la compagnie de bus Athis Cars. Le client note le numéro et demande si elle peut obtenir des renseignements auprès de cette compagnie. L'agent confirme que c'est bien Athis Cars qui s'en occupe. Le client remercie l'agent et met fin à l'appel.
FR_20091112_RATP_SCD_0852,"Le client demande quels documents sont nécessaires pour faire une demande de carte Orange. L'agent répond en indiquant les documents requis, y compris une attestation d'hébergement. L'appel se résout avec succès."
FR_20091112_RATP_SCD_0771,"Un client appelle le centre d'appels pour obtenir des informations sur les transports depuis la Gare de l'Est jusqu'à l'aéroport Charles de Gaulle. L'agent propose d'utiliser le bus 350 en raison de la grève actuelle du RER. Le client accepte cette option et demande des détails sur l'itinéraire et la durée du trajet. L'agent explique que le bus prend environ une heure pour se rendre à l'aéroport et dessert tous les terminaux. Le client mentionne qu'il arrive à la gare à 10h moins le quart et l'agent suggère de prendre le bus de 10h11 ou de 10h27. Le client est satisfait de ces informations et demande le prix du billet, qui est de 3,20 euros. L'agent confirme que le billet peut être acheté à bord du bus. Le client remercie l'agent pour les informations et souhaite une bonne journée. L'appel est résolu avec succès."
FR_20091112_RATP_SCD_1058,"Le client signale avoir oublié une boîte dans le bus 281. L'agent contacte la ligne de bus, retrouve la boîte et informe le client. Ce dernier se rendra au terminus pour la récupérer."
FR_20091112_RATP_SCD_0799,"65, possibilité de prendre le métro depuis Gare de l'Est, correspondances nécessaires."
FR_20091112_RATP_SCD_0493,Le client appelle pour signaler la perte de sa carte Imagine+R à l'accueil du métro. L'agent l'informe qu'elle a été retrouvée à la station Richelieu-Drouot et conseille au client de s'y rendre le plus tôt possible pour la récupérer.
FR_20091112_RATP_SCD_0886,Le client de l'espace jeunesse de Vélizy-Villacoublay appelle le service client pour savoir s'il peut télécharger les bons de commande en ligne et passer une commande plus importante. L'appel est transféré vers un autre service.
FR_20091112_RATP_SCD_0732,Une jeune fille a perdu son reçu de paiement pour son passe Navigo. Le client demande si elle peut obtenir un duplicata en se rendant à la station. L'agent explique qu'elle doit se rendre à l'agence commerciale et demander une attestation de paiement.
FR_20091112_RATP_SCD_0859,Le client appelle le service des cartes de familles d'agents pour obtenir des informations sur sa demande de carte de transport pour son fils. L'agent confirme que la demande a été transmise mais propose de rappeler plus tard pour être mis en relation avec la personne responsable.
FR_20091112_RATP_SCD_0871,Le client demande comment se rendre à l'aéroport d'Orly depuis Clamart. L'agent propose différentes options de transport et les horaires des bus et des cars Air+France. Le client choisit finalement une solution et obtient les informations nécessaires.
FR_20091112_RATP_SCD_0865,"Le client demande un itinéraire de Paris 19ème au 16 rue de l'Équerre, dans le 13ème arrondissement, en passant par le boulevard Port-Royal. L'agent propose un itinéraire en utilisant les transports en commun. L'appel est résolu."
FR_20091112_RATP_SCD_0894,Le client appelle pour suspendre sa carte Navigo et demande si cela empêchera les prélèvements. L'agent l'informe qu'il doit se rendre en agence pour résilier son abonnement.
FR_20091112_RATP_SCD_0746,Le client appelle pour obtenir des informations sur la grève du RER B et exprime son mécontentement face aux perturbations fréquentes sur cette ligne. L'agent n'a pas d'informations sur la reconduction de la grève ni sur un éventuel geste commercial.
FR_20091112_RATP_SCD_0804,Le client demande l'horaire du dernier bus de la ligne 64. L'agent confirme la demande et informe le client que le dernier départ est à 0h36. L'appel est résolu avec succès.
FR_20091112_RATP_SCD_0824,Le client appelle pour obtenir des informations sur l'interconnexion à la gare de Drancy. L'agent clarifie la situation et résout le problème de confusion du client.
FR_20091112_RATP_SCD_0510,Le client appelle le centre d'appel pour obtenir des informations sur les grèves et exprime son mécontentement quant aux informations contradictoires données par les médias.
FR_20091112_RATP_SCD_0898,Le client signale un problème avec sa carte Imagine+R qui ne fonctionne pas. L'agent propose une solution pour un échange de carte détériorée.
FR_20091112_RATP_SCD_0831,"Le client appelle le Service Clients à Distance pour signaler des problèmes sur la ligne de bus 267. L'agent tente de le mettre en relation avec le Service Clientèle de la ligne, mais n'y parvient pas. Finalement, l'agent propose d'envoyer un courrier ou de contacter le Service Clientèle par internet. Le problème du client n'est pas résolu."
FR_20091112_RATP_SCD_0773,Le client appelle le centre d'appel pour signaler une relance du Trésor Public malgré le paiement d'une amende en mai. L'agent transfère l'appel au service de paiement de la RATP pour obtenir des informations supplémentaires. L'appel se termine positivement.
FR_20091112_RATP_SCD_0880,Un client appelle le centre d'appels pour obtenir des informations sur les transports en commun à Paris. L'agent l'aide à trouver le bus à prendre et lui donne le tarif du ticket. L'appel est résolu avec succès.
FR_20091112_RATP_SCD_0751,"Le client demande sur quelle ligne se trouve la station de métro Bourse. L'agent vérifie et informe le client que la station Bourse se trouve sur la ligne trois. Le client demande ensuite les stations avoisinantes et les connexions avec les autres lignes. L'agent mentionne les stations Sentier Réaumur-Sébastopol et Opéra-Quatre+Septembre. Le client demande ensuite si en prenant le RER+E jusqu'à Saint-Lazare et en prenant la ligne trois à Saint-Lazare, il peut se rendre à la station Bourse. L'agent confirme que c'est possible et indique au client de prendre la ligne trois en direction de Galliéni à partir de Saint-Lazare. Le client remercie l'agent et l'appel se termine."
FR_20091112_RATP_SCD_0866,Le client appelle pour obtenir des informations sur les zones des cartes Orange Découverte. L'agent explique les différentes zones et le client est satisfait.
FR_20091112_RATP_SCD_0987,"Le client appelle pour savoir comment recharger son passe Navigo après l'avoir perdu et récupéré. L'agent explique qu'elle peut le faire dans une borne ou en se rendant à un guichet. Le client mentionne qu'elle est toujours étudiante et s'est engagée pour un an avec le service Imagine+R. L'agent suggère de vérifier si le courrier de Imagine+R a été envoyé et d'aller à une borne pour recharger le passe. Le client demande si elle peut le recharger immédiatement et l'agent explique qu'elle peut le faire rapidement en se rendant à un guichet. Le client demande si elle a besoin de sa carte de crédit et l'agent confirme que seule la carte Navigo est nécessaire. Finalement, l'agent confirme que le passe peut être rechargé sans problème."
FR_20091112_RATP_SCD_0348,Perte d'un porte-document dans un autobus contenant des documents médicaux. Le client contacte le service clientèle qui ne trouve rien correspondant à la description. L'appel n'est pas résolu.
