TestID,Summary
FR_20091112_RATP_SCD_0131,Le client signale la perte de sa carte Émeraude et demande des informations sur sa demande auprès du service des réclamations de la RATP. L'agent conseille d'attendre et de vérifier avec la mairie si nécessaire.
FR_20091112_RATP_SCD_0815,"Résumé :

Un client appelle le centre d'appels pour obtenir des informations sur l'achat de tickets de transport en commun à tarif réduit pour des classes de groupes. L'appel est transféré à un autre service pour traiter la demande du client."
FR_20091112_RATP_SCD_0788,Le client demande la suspension de son abonnement Navigo en raison de son arrêt de travail. L'agent explique les conditions de remboursement et les démarches à suivre. L'appel est résolu.
FR_20091112_RATP_SCD_0805,Problème de prélèvement excessif sur l'abonnement à la carte Imagine+R. L'agent oriente le client vers le service approprié pour résoudre le problème.
FR_20091112_RATP_SCD_0735,Le client appelle pour demander le coût de l'appel téléphonique vers l'entreprise. Le client exprime son mécontentement car cette information n'est pas mentionnée dans la messagerie d'attente. L'agent reconnaît qu'il ne sait pas et promet de signaler cette lacune. Le client demande à l'agent de le faire et l'agent accepte. L'appel se termine avec des salutations cordiales.
FR_20091112_RATP_SCD_0902,Résumé : Un client appelle le centre d'appel pour obtenir de l'aide concernant un problème de recouvrement lié à un PV reçu par son fils dans le RER. L'agent transfère l'appel au service de recouvrement.
FR_20091112_RATP_SCD_0317,Le client demande si son téléphone portable Alcatel blanc perdu hier dans l'autobus de la ligne 20 a été retrouvé. L'agent vérifie et informe le client qu'il n'a pas été retrouvé.
FR_20091112_RATP_SCD_0710,"transport en bus et en RER, les horaires de départ et de retour, et les correspondances nécessaires. L'agent parvient à fournir des informations précises et claires, ce qui satisfait le client."
FR_20091112_RATP_SCD_0862,"Le client a appelé pour savoir si la grève des bus était reconduite à Vitry-sur-Seine le lendemain. L'agent a confirmé que le trafic serait normal, résolvant ainsi le problème du client."
FR_20091112_RATP_SCD_0747,Le client appelle pour demander un remboursement de son abonnement de transport en commun en raison d'une jambe cassée. L'agent propose de suspendre la carte et de contacter la gestion de la carte pour demander un éventuel remboursement.
FR_20091112_RATP_SCD_0087,Le client appelle pour demander des informations sur les bus disponibles à la station Javel du RER pour se rendre à la rue Vauthier à Boulogne-Billancourt. L'agent recherche les informations et informe le client qu'il peut prendre le bus 72 en traversant le Pont de Mirabeau et en descendant à l'arrêt Route de la Reine-Jean Jaurès. Le client confirme qu'il prendra le bus 72 et remercie l'agent. L'appel se termine de manière cordiale.
FR_20091112_RATP_SCD_0775,"Un agent RATP tente d'aider un client à contacter le musée des transports. Malgré plusieurs tentatives infructueuses, l'agent fournit des informations de contact alternatives."
FR_20091112_RATP_SCD_0370,Le client appelle pour obtenir le numéro d'infraction d'une amende reçue dans un bus. L'agent transfère l'appel à un autre agent pour obtenir les informations demandées.
FR_20091112_RATP_SCD_0772,Le client appelle le Service Clientèle pour se plaindre du retard du bus 325 à la Bibliothèque François Mitterrand. L'agent lui donne des informations sur le trafic et le temps d'attente estimé.
FR_20091112_RATP_SCD_0816,Le client souhaite mettre à jour les montants de la carte Intégrale pour sa société dans le logiciel de paie. Il rencontre un problème car certaines zones ne sont pas disponibles. L'agent explique que ces zones ont été supprimées et intégrées à une autre zone. Le client comprend et remercie l'agent pour l'explication.
FR_20091112_RATP_SCD_0428,Le client appelle pour savoir si les lignes de bus de Clamart Corentin et de Corentin Montrouge sont en service aujourd'hui. L'agent confirme que les deux lignes sont en service et qu'il n'y a pas de grève.
FR_20091112_RATP_SCD_0829,Le client appelle pour obtenir des informations sur l'itinéraire et le tarif pour se rendre de Noisiel à Bobigny-Pablo Picasso. L'agent fournit les informations demandées et l'appel se termine de manière cordiale.
FR_20091112_RATP_SCD_0246,"Le client appelle pour connaître l'état du trafic sur la ligne B du RER en raison d'une grève. L'agent lui donne des alternatives de transport, mais ne peut pas prédire la disponibilité des RER demain."
FR_20091112_RATP_SCD_0833,Le client appelle pour signaler la perte d'un dossier d'inscription à la fac et des papiers pour le Canada. L'agent vérifie mais le dossier n'a pas été retrouvé. Problème non résolu.
FR_20091112_RATP_SCD_0740,Le client appelle pour demander des renseignements sur la perte de son portefeuille dans le métro. L'agent n'a pas de nouvelles à ce sujet.
FR_20091112_RATP_SCD_0739,"Le client signale un problème avec le bus de la ligne 294 à Verrières-le-Buisson. Le bus ne s'est pas arrêté à l'arrêt, entraînant un retard pour le client. L'agent prend note de l'incident et promet de le signaler au régulateur de la ligne."
FR_20091112_RATP_SCD_0856,"Un client appelle la RATP pour obtenir des informations sur les tarifs des transports en commun à Paris, mais est dirigé vers le mauvais service. L'agent lui donne le bon numéro à appeler."
FR_20091112_RATP_SCD_0858,Le client contacte le service Imagine+R pour signaler un problème de débit sur sa carte Imagine+R. Il demande un remboursement des titres de transport et des explications sur les prélèvements. L'agent conseille d'écrire à Imagine+R pour résoudre le problème.
FR_20091112_RATP_SCD_0854,"Le client demande des indications pour se rendre de la Porte de Saint-Cloud à Clichy-sous-Bois. L'agent explique qu'il n'y a pas de métro ni de RER à Clichy-sous-Bois, seulement des bus. L'agent propose un itinéraire jusqu'à la mairie, mais précise que le client devra prendre un bus s'il se rend à un théâtre situé à l'autre bout de la ville. Finalement, l'agent donne un itinéraire en utilisant le métro, le RER, le tramway et un bus pour se rendre à la mairie. Le client remercie l'agent et prévoit de vérifier l'emplacement exact du théâtre avant de prendre le trajet recommandé."
FR_20091112_RATP_SCD_0844,Le client appelle le centre d'appels pour demander le remboursement d'une amende dans le métro. L'agent explique la procédure à suivre et donne l'adresse pour envoyer les documents nécessaires.
FR_20091112_RATP_SCD_0988,Résumé : Un client appelle le centre d'appels pour obtenir les coordonnées de la personne responsable des autorisations de prise de vue. L'agent lui fournit les informations demandées.
FR_20091112_RATP_SCD_0900,Le client appelle pour obtenir des informations précises sur l'état du trafic sur la ligne RER B. Il se plaint des annonces incorrectes et demande à être rappelé avant son départ prévu.
FR_20091112_RATP_SCD_0785,"Le client appelle pour obtenir des informations sur l'arrêt de bus du bus numéro 43 de la Gare du Nord à Neuilly. L'agent lui indique l'emplacement de l'arrêt, mais ne fournit pas de précisions sur la hauteur de la rue de Dunkerque. Le client remercie l'agent et l'appel se termine."
FR_20091112_RATP_SCD_0742,"Le client (Spk_C) appelle pour obtenir des informations sur le trafic sur la ligne B4 demain matin entre 9h et 9h30. L'agent (Spk_B) indique qu'il n'a pas encore d'informations à ce sujet, mais qu'il y aura une réunion ce soir et qu'ils en sauront plus après 20h. Le client demande ensuite des informations sur le trafic actuel sur la même ligne, et l'agent répond que trois trains sur quatre circulent jusqu'à Saint-Rémy-lès-Chevreuse. Le client remercie l'agent et lui souhaite une bonne journée."
FR_20091112_RATP_SCD_0986,"Perte de carte de transport dans le bus, agent recherche et retrouve la carte, client informé de la procédure pour la récupérer au terminus. Problème résolu."
FR_20091112_RATP_SCD_0745,"Le client demande des informations sur l'itinéraire pour se rendre de la gare RER Croix de Berny à l'aéroport Charles de Gaulle, terminal 2, pour être là vers 13h30. L'agent fournit les informations demandées."
FR_20091112_RATP_SCD_0737,Le client appelle pour demander un remboursement après avoir oublié sa carte Intégrale et acheté des tickets de métro. L'agent explique qu'aucun remboursement n'est possible dans ce cas.
FR_20091112_RATP_SCD_0754,Le client demande un remboursement de sa carte Orange à la semaine en raison du retard de livraison de sa carte Imagine+R. L'agent suggère de contacter Imagine+R pour un geste commercial.
FR_20091112_RATP_SCD_0868,Le client demande des informations sur la station de métro la plus proche de son adresse à Vitry-sur-Seine. L'agent confirme que c'est la station Julian Grimau et donne des indications sur le bus à prendre depuis Choisy-le-Roi.
FR_20091112_RATP_SCD_0867,Un retraité de la RATP appelle pour demander des indications sur la localisation de la rue Taclet dans le 20ème arrondissement. L'agent lui donne les indications nécessaires pour s'y rendre en bus. Le problème est résolu.
FR_20091112_RATP_SCD_0468,"Le client appelle le Novotel Paris les Halles pour connaître la fréquence des RER B de Châtelet à Charles de Gaulle. L'agent suggère de consulter le site web, mais le client mentionne que le site est souvent en grève. L'appel se termine sans réponse."
FR_20091112_RATP_SCD_0777,Le client appelle pour obtenir des informations sur la réparation de l'interconnexion entre les lignes de Drancy et Châtelet. Le client exprime son mécontentement face aux problèmes récurrents sur cette ligne. L'appel n'a pas résolu le problème du client.
FR_20091112_RATP_SCD_0036,"Le client signale avoir oublié son écharpe dans le bus 140 à Colombes. L'agent lui demande de rappeler plus tard, car le service n'est pas encore ouvert."
FR_20091112_RATP_SCD_0792,"Résumé :

Un client demande un itinéraire de Denfert-Rochereau au 36 rue d'Assas à Paris. L'agent propose de prendre le bus ligne 68 depuis l'arrêt Victor Considerant et donne les indications nécessaires pour rejoindre la destination. Le problème est résolu."
FR_20091112_RATP_SCD_0791,Le client demande des informations sur l'itinéraire de l'autobus 154 pour se rendre à la clinique cardiologique du Nord à Saint-Denis. L'agent lui donne les indications nécessaires.
FR_20091112_RATP_SCD_0808,"Le client demande le prix d'un billet de train de Arcueil-Cachan à Antony. L'agent vérifie et informe le client que le prix est de 1,55 euro. L'appel est résolu avec succès."
FR_20091112_RATP_SCD_0764,Le client demande si les lignes de bus 148 et 322 sont affectées par des grèves et s'il y a des grèves surprises aujourd'hui. L'agent confirme qu'il n'y a pas de grèves sur ces lignes.
FR_20091112_RATP_SCD_0265,"Un client appelle pour faire une réclamation concernant un chauffeur de la ligne 86 qui a fait une crise d'épilepsie, causant un choc psychologique. Le directeur de la ligne est en vacances."
FR_20091112_RATP_SCD_0398,Le client appelle pour mettre à jour ses coordonnées bancaires sur sa carte de transport réactivée. L'agent propose de contacter Intégrale par téléphone pour obtenir une autorisation de prélèvement et envoyer un RIB. Le client accepte cette solution.
FR_20091112_RATP_SCD_0803,Mme C appelle le centre d'appels pour comprendre pourquoi elle doit renouveler sa carte de transport en tant que retraitée de la RATP. L'agent explique la situation et rassure Mme C.
FR_20091112_RATP_SCD_0817,"Le client appelle le Service Clientèle pour discuter d'une amende dans le bus. Elle explique avoir envoyé les documents nécessaires pour renouveler son passe Navigo, mais a reçu un courrier de demande de paiement de cinq euros. L'agent transfère l'appel au service de paiement pour obtenir des explications."
FR_20091112_RATP_SCD_0778,Le client appelle pour obtenir des informations tarifaires sur un abonnement mensuel ou annuel pour le trajet Paris Creil. L'agent ne peut pas fournir ces informations et donne le numéro de téléphone de la SNCF.
FR_20091112_RATP_SCD_0863,"Le client du collège Bobée à Yvetot en Seine-Maritime souhaite commander deux cents tickets de métro pour des voyages scolaires à Paris, mais rencontre des difficultés pour passer la commande. L'appel n'a pas été résolu et le client doit rappeler le lendemain."
FR_20091112_RATP_SCD_0845,Le client appelle pour savoir si les bus de la ligne 125 sont en service. L'agent confirme qu'il y a deux bus en service et qu'ils arriveront dans environ dix minutes.
FR_20091112_RATP_SCD_0367,Le client obtient le numéro de téléphone pour contacter la compagnie de bus et remercie l'agent avant de mettre fin à l'appel.
FR_20091112_RATP_SCD_0852,Le client appelle pour savoir quels documents sont nécessaires pour faire une demande de carte Orange. L'agent explique les pièces à fournir et résout le problème du client.
FR_20091112_RATP_SCD_0771,"Le client demande des informations sur les transports depuis la Gare de l'Est jusqu'à l'aéroport Charles de Gaulle. L'agent recommande le bus 350 en raison de la grève du RER, donne des détails sur l'itinéraire et propose des horaires appropriés. Le client confirme son choix d'horaire et demande le prix du billet, que l'agent lui donne. L'appel se termine avec les remerciements du client."
FR_20091112_RATP_SCD_1058,Le client signale la perte d'une boîte dans le bus 281. L'agent vérifie et confirme que la boîte a été retrouvée et peut être récupérée au terminus d'Europarc.
FR_20091112_RATP_SCD_0799,Le client a appelé pour obtenir des informations sur la ligne de bus 65 et les travaux en cours. L'agent a confirmé que la ligne fonctionnait normalement mais a averti d'un temps de trajet plus long en raison des travaux. L'agent a également suggéré une alternative en utilisant le métro. Le client a finalement décidé de prendre le métro.
FR_20091112_RATP_SCD_0493,Le client appelle pour récupérer sa carte Imagine+R oubliée à l'arrêt Richelieu-Drouot. L'agent vérifie mais n'obtient pas de réponse du Service Clients. Il conseille au client de s'y rendre rapidement.
FR_20091112_RATP_SCD_0886,Le client de l'espace jeunesse de Vélizy-Villacoublay appelle le service client pour savoir s'il existe un site internet pour télécharger les bons de commande. Il souhaite passer une commande plus importante. L'appel est transféré à un autre service.
FR_20091112_RATP_SCD_0732,"Résumé :

Une jeune fille a perdu son reçu de paiement pour son passe Navigo. L'agent explique qu'elle doit se rendre à l'agence commerciale pour obtenir une attestation de paiement."
FR_20091112_RATP_SCD_0859,Le client appelle le service des cartes de familles d'agents pour obtenir des informations sur sa demande de carte de transport pour son fils. L'agent confirme que la demande a été transmise mais la personne responsable n'est pas disponible. Le client doit rappeler plus tard.
FR_20091112_RATP_SCD_0871,"Le client demande comment se rendre à l'aéroport d'Orly depuis Clamart. L'agent propose différentes options, mais finalement recommande de prendre le bus et le train. Le client est satisfait."
FR_20091112_RATP_SCD_0865,"Le client demande un itinéraire de Paris 19ème au 16 rue de l'Équerre, dans le 13ème arrondissement, en passant par le boulevard Port-Royal. L'agent propose un itinéraire en transports en commun, qui est accepté par le client. L'appel se termine positivement."
FR_20091112_RATP_SCD_0894,Le client appelle pour suspendre sa carte Navigo et résilier son abonnement Intégrale. L'agent l'informe de la procédure à suivre en agence et pour arrêter les prélèvements.
FR_20091112_RATP_SCD_0746,"Le client appelle pour obtenir des informations sur la grève du RER B et exprime son mécontentement face aux problèmes récurrents sur la ligne. L'agent reconnaît la difficulté de la situation et pense qu'il y aura probablement une compensation, mais ne peut rien garantir."
FR_20091112_RATP_SCD_0804,"Résumé : Un client appelle pour connaître l'horaire de fin de service du bus soixante-quatre. L'agent confirme la demande, recherche l'information et la communique au client. Problème résolu."
FR_20091112_RATP_SCD_0824,Résumé : Le client demande des informations sur l'interconnexion à la gare de Drancy. L'agent clarifie la situation et le client comprend son erreur. L'appel se termine positivement.
FR_20091112_RATP_SCD_0510,Le client se plaint des perturbations dans les transports en commun et des informations contradictoires. L'agent reconnaît les difficultés mais ne parvient pas à résoudre le problème.
FR_20091112_RATP_SCD_0898,"Problème avec la carte Imagine+R du client qui affiche ""carte muette avec la puce"". L'agent propose un échange de carte, résolvant ainsi le problème."
FR_20091112_RATP_SCD_0831,Le client appelle le centre d'appels pour signaler des problèmes d'horaires sur la ligne de bus 267. L'agent ne parvient pas à trouver le numéro du Service Clientèle et propose d'envoyer un courrier ou de rappeler le lendemain. La résolution de l'appel est incomplète.
FR_20091112_RATP_SCD_0773,Le client appelle le centre d'appels pour signaler qu'il n'a pas reçu de rappel concernant une amende réglée et demande des explications sur un chèque envoyé. L'appel est transféré au centre de paiement de la RATP pour résoudre le problème.
FR_20091112_RATP_SCD_0880,"Le client a appelé pour obtenir des informations sur les bus entre la Gare Saint-Lazare et la Gare de l'Est à Paris. L'agent a fourni les détails sur la ligne de bus, les tarifs et la fréquence des bus. Le client a décidé d'acheter son ticket dans le bus et a remercié l'agent pour son aide."
FR_20091112_RATP_SCD_0751,Le client demande sur quelle ligne se trouve la station Bourse et demande des informations sur les stations avoisinantes et les connexions avec les autres lignes. L'agent répond à toutes les questions du client et l'appel se termine avec succès.
FR_20091112_RATP_SCD_0866,Le client appelle pour obtenir des informations sur les cartes Orange Découverte dans la région parisienne. L'agent explique les différentes zones et leurs emplacements. Le client est satisfait.
FR_20091112_RATP_SCD_0987,"Le client appelle pour obtenir des informations sur la recharge de son passe Navigo perdu et restitué. L'agent lui explique la procédure à suivre et lui conseille de se rendre à un guichet pour vérifier si sa demande de recharge a été prise en compte. Le client demande si elle peut recharger son passe immédiatement et si elle a besoin de sa carte de crédit. L'agent répond à ses questions et explique que la nécessité de se rendre en agence peut être due à la déclaration de perte du passe. Finalement, le client remercie l'agent et met fin à l'appel."
FR_20091112_RATP_SCD_0348,"Perte d'un porte-document contenant des documents médicaux dans un autobus. Le client demande de l'aide pour le retrouver, mais l'agent ne trouve aucune trace de l'objet. L'appel se termine sans résolution."
