TestID,Summary
test_173,"Person 2 orders lemonade, barbeque wings, and baby-back ribs from Person 1."
test_174,"Person2 orders a double cheeseburger, large curly fries, and a medium Pepsi, paying $5.48."
test_175,"Person1 and Person2 discuss their breakfast preferences, with Person2 wanting sunny side up eggs."
test_176,"Person 2 instructs Person 1 to drive to The Grand Hotel on 11th Avenue, Park Street."
test_177,Person1 asks to photograph an American policeman for their children.
test_178,"Person 2 inquires about room availability, but Person 1 suggests trying Sunset Hotel instead."
test_179,"Person 2 has applied for a US student visa, discussing the complex process and strict requirements with Person 1."
test_180,"Person1, Anne, tells Person2 she doesn't want to see them again, despite their pleas for a second chance."
test_181,"Mary prefers online shopping for its convenience, lower prices, and wide variety of products."
test_182,Person2 is unfamiliar with American accounting but lists five fundamental accounting concepts.
test_183,"Peter and Jane discuss a potential summer trip to Xi'an, costing 2000 yuan for a week in July."
test_184,Person2 rents romance movies for his daughter and signs up for a free membership at the video rental store.
test_185,"Person1 delivers a parcel for Mr. Lee, and Person2 agrees to sign for it."
test_186,"Airport closure forces passengers to stay overnight at airport hotel, two women with same habit of sleeping with lights on paired."
test_187,"Two friends insist on treating each other, decide to split the bill and one chooses the restaurant."
test_188,Person 1 suggests relaxation techniques and listening to calming music to help Person 2 manage stress and insomnia caused by academic worries.
test_189,"Person1 desires a modern, beautiful kitchen renovation, not for fashion but for personal satisfaction."
test_190,"Walter and Sterling discuss their new teacher, Professor Wood, agreeing he's brilliant but possibly absent-minded."
test_191,Person1 seeks test results; Person2 schedules appointment for further clarification.
test_192,"Martin is prepared for exams and is working part-time for pocket money, appreciating the students welfare club's help."
test_193,"Person1 decides to send a package to Korea via a cheaper, slower method after discussing options with Person2."
test_194,"Person1 misplaced their phone, possibly at a bakery, causing potential issues for communication at an upcoming wedding."
test_195,An American tourist from Los Angeles enjoys a friendly conversation with a local in a foreign city.
test_196,"Person1 looks forward to summer for relaxation and travel, while Person2 plans to study and work for future success."
test_197,Person2 got injured trying to deliver milk due to a dog chase and hitting a tree branch.
test_198,"Person2, after 6 years at a company, works longer hours, earns more, has undergone management training, but travels little due to family responsibilities."
test_199,Person1 opens a current account and learns it doesn't earn interest but is used for business transactions and withdrawals.
test_200,A hungry tourist in China seeks advice on local cuisine and decides to try Beijing roast duck at a nearby restaurant.
test_201,"Person1 agrees to Person2's price and expedites delivery for their biggest customer, leading to an immediate agreement drafting."
test_202,Guest in room 503 broke reading lamp and requested a replacement.
test_203,"The 2006 marketing plan aimed to appeal to younger consumers, revamp the company's image, and double overseas distribution."
test_204,"Person 2 plans to travel around Europe, visiting Paris, Nice, Milan, and Edinburgh, focusing on museums and festivals."
test_205,"Jimmy Fox's reservation for a mid-size car is unavailable, so he reluctantly accepts a compact car with discounted insurance."
test_206,"Child asks to play cards, mother allows it after ensuring homework is done and warning about noise."
test_207,"Ann informs Mr. Jones about his upcoming meetings with his accountant, a trip to London, and a meeting with the new project manager."
test_208,"Person 2 prepares for geography class by studying a world map, discussing geographical features and their influence on climate with Person 1."
test_209,A hotel guest requests a room change due to strong smoke smell in a non-smoking room.
test_210,"Workmen forget about wet cement, walk across it to put up a warning notice."
test_211,"Ben leaves Ella's gathering early, but they plan to meet again soon."
test_212,Dick has been sick since returning from Italy but is now recovering and can resume work soon.
test_213,"Person 2 is overworked and underpaid, with no overtime compensation, but fears quitting due to limited job skills."
test_214,"Lisa discovers her husband Mark's infidelity and confronts him, threatening divorce if he doesn't end the affair."
test_215,Doctor advises Person2 to eat less and cut red meat from diet.
test_216,Person1 decides to leave despite Person2's pleas for them to stay and be their life companion.
test_217,"Person 2 explains library usage, borrowing rules, and fine policies to Person 1."
test_218,"Two friends enjoy a pleasant day outside, considering a beach trip if the good weather continues."
test_219,"Person1 informs Person2 about the museum's no-photography rule and confiscates their camera, directing them to the souvenir shop for postcards."
test_220,Person2 inquires about a loan but decides against it due to a poor credit score.
test_221,"Monica's successful presentation impresses colleagues and clients, acknowledging her team's support and expert consultation."
test_222,"Tom invites his friend to join him for an early morning run, and they plan to meet at 6:30 am."
test_223,Person1 inquires about the food and operating hours of a Japanese restaurant and plans to visit before closing time.
test_224,Person1 and Person2 agree to meet for lunch on Thursday at 12:30.
test_225,"Person1 seeks Person2's help to find a sophisticated restaurant for a date, settles on Gramercy Tavern."
test_226,Person1 pays $50 for a $42.50 meal but Person2 declines the tip.
test_227,"Football, basketball, tennis, swimming, and rugby are popular sports in their countries, while golf and extreme sports are less common."
test_228,"Person 2 books a flight to Helsinki, Finland for the 23rd of the month, returning on the 29th, with a vegetarian meal request."
test_229,Person1 is visiting their grandmother in Florida and going to Disney World for the first time.
test_230,"Person2 expresses a desire to visit Australia, particularly the Great Barrier Reef."
test_231,"Laura is going to the gym for health and looks, while her friend prefers walking, cycling, and occasional swimming."
test_232,"Person2 was born in Chicago, moved to Los Angeles at 14, and lived in Munich for two years."
test_233,"Person 2 criticizes Person 1's new suit, deeming it not a good bargain."
test_234,"Robin, president of Martha Bicycle Club, discusses the mountain lake cycle tour, a non-competitive event attracting 1200 cyclists this year."
test_235,"Person 2 orders a Compari and a non-alcoholic cocktail, Singer, at a bar."
test_236,"Person 1 invites Person 2 for lunch and shares his bungee jumping experience, offering to teach Person 2, who declines."
test_237,Person 1 seeks Person 2's help to find information about the Normandy Landing during World War Two online.
test_238,"Person 1 helps Person 2, a gym newbie, understand how to use a machine and start a balanced workout routine."
test_239,Person 1 inquires about on-campus parking and Person 2 suggests the western side parking structure.
test_240,"Emily seeks Susan's help to understand her first paycheck in the U.S., including various federal and state deductions."
test_241,Person 1 learns how to use a vending machine from Person 2.
test_242,Person 2 is visiting Thailand to meet his internet girlfriend for the first time and plans to get engaged.
test_243,"James visits Kate's redecorated living room, admires new furniture and cleaned carpet, and notices a new rug from China."
test_244,"Person2 gives Person1 a rigorous daily exercise schedule including jogging, walking, gym, and dance class."
test_245,"Person 1 considers enrolling in a science course for graduation, while Person 2 suggests an introductory course for non-science majors."
test_246,"Tim discusses his project on leading a greener life, suggesting biking to school, electronic submissions, and reducing bottled drinks."
test_247,Person1 is feeling overwhelmed and stressed due to the increased workload and chaos in the toy department at Christmas.
test_248,"Sue is on a diet due to allergies and can't eat cake at her birthday party, so Bill offers to get her soup later."
test_249,"Person 2 shops for summer clothes at a store offering a 20% discount, and purchases a T-shirt and skirt."
test_250,Person1's flight reservation was cancelled due to lack of reconfirmation; seeks next available ticket.
test_251,"Family gathers for Easter, attends church, enjoys potluck, and organizes an egg hunt for children."
test_252,"Parents discuss their son's bad habits and strategies for gentle, positive reinforcement."
test_253,Julie and Alex are getting married; bachelor and bachelorette parties are being planned.
test_254,Person1 assists Person2 in obtaining a ballot for voting.
test_255,"Employees speculate about potential layoffs at their company, considering various colleagues' relationships with the boss."
test_256,"Two friends discuss the Chinese TV series ""Chinese-Style Divorce"" and the rising divorce rate among young people."
test_257,"Judy and her friend discuss their travel budget of 13,000 RMB, considering costs for transportation and accommodation."
test_258,Mary married Jerrod and is moving to Paris.
test_259,"Person2 lost their wallet and borrowed $50 from Person1, promising to repay on Friday. They plan to accompany Person1 to buy books."
test_260,"Two major suppliers, Murphy Music and U-Tunes, are merging, impacting market strategies."
test_261,"Joe finds Tom's new assistant unimpressive and aloof, while Tom defends her as helpful."
test_262,"Sarah is upset after a meeting where her suggestions were ignored, and she seeks advice on effective communication."
test_263,"The program discusses the Islamic pilgrimage, Haj, its significance, dangers, and compares it to Christian pilgrimages to Canterbury and the Vatican."
test_264,"Person 2 encourages Person 1 to confess his feelings to Jenny, despite his fear of rejection."
test_265,"Person 2 manages anger by calming down, listening to classical music, and exercising like jogging or yoga."
test_266,"Person1 learns about their extended family in New Zealand, including their uncle, aunt, and two step-sister cousins."
test_267,"Mr. Stuart won the city marathon, causing excitement and pride among spectators."
test_268,A man buys sneakers for his children and a perfume for his wife at a duty-free shop.
test_269,Person1 learns from Person2 about using a local SIM card to affordably call the UK from abroad.
test_270,"Person 2 currently earns 1,800 yuan monthly, but is offered 2,500 yuan monthly with weekends off and annual leave by Person 1."
test_271,"Person1 and Person2 discuss their opinions of Barry and Paul, their own personalities, and confirm attendance at a birthday party."
test_272,"Person1 is seeking a medium-sized house in Pasadena or Arcadia, within the ABC School District, preferably with a view."
test_273,"Person1 postpones decision on samples, asks Person2 to call next week."
test_274,Person 1 needs to take buses 268 and 261 to reach Sons at Fair Oaks and Orange Grove.
test_275,Mr. Lee kindly offers Mrs. Word a ride home on a dreadful night.
test_276,"Person1 examines Person2's pain, suggests a shoulder X-ray and an overnight hospital stay."
test_277,A tourist contacts IBA Client Services for help after losing his International Credit Card.
test_278,"Person1 plans to nap undisturbed until dinner, which Person2 will start at 6:00."
test_279,"Person 2 orders Chinese food and bean milk, asks for two value meals and chili paste, and confirms his meal contains beef."
test_280,"Two friends prepare to order food; one anticipates cream cakes, the other finds them too sweet."
test_281,"Lucy avoids singing at a karaoke event, instead suggesting Stanley sings an Elvis song."
test_282,Person2 believes movie theaters need to evolve into social hubs to survive the DVD industry challenge.
test_283,"Person2 prefers a lighter dress for spring, choosing a white cotton one."
test_284,"Joshua asks his forgetful father for his accumulated allowance to save, donate, and buy books."
test_285,Mike's birthday party is tomorrow and both friends are attending.
test_286,"Person1 is mailing a package, buying stamps and seeking money orders at a post office."
test_287,"The conversation discusses the severity of earthquakes, particularly in China, and the importance of human compassion during such disasters."
test_288,Two people discuss the ongoing rainy season and their preferences for warmer weather.
test_289,"After a volleyball match, two friends plan to visit the Olympic souvenir store to buy gifts, particularly the Olympic Mascots."
test_290,"Person1 buys a lightweight, large pan with a wooden handle and a lid."
test_291,Two busy colleagues plan to leave work together at five.
test_292,"Person1 visits Washington offices, discusses job benefits and stereotypes with Mr. Becker, a high-ranking government employee."
test_293,"Pete and Henry, both New Yorkers, meet in Beijing and plan to have dinner and visit a bar, skipping karaoke."
test_294,"Julie missed school due to food poisoning, suspectedly from street food, but is recovering and keeping up with lessons online."
test_295,Mike helps his mom prepare for her friends' visit by buying drinks and making coffee.
test_296,"Person 2 takes a 19-hour bus ride from London to Berlin for environmental reasons, but regrets the discomfort and exhaustion."
test_297,"Person2 is confident about a new job involving weekend work, travel, meeting people, and public speaking, and speaks multiple languages."
test_298,"Jimmy missed Amy's call as he was at a picnic with Jennie and Bill at Beihai Park, plans to meet her later."
test_299,"Peter plans to water the dry garden but is pleasantly surprised by rain, allowing him to join tea."
test_300,"Emergency meeting scheduled to discuss crucial order, despite Ken's absence."
test_301,Person2 buys a $7 registered stamp for an overweight letter from Person1.
test_302,"Doctor prescribes antibiotics and cream for Mr. Smith's infection, to be picked up at the clinic's pharmacy."
test_303,"Person 2 seeks advice on distinctively Chinese, portable arts and crafts to take home; Person 1 suggests paper-cuts, embroidery, and batik."
test_304,"The Eiffel Tower, built in 1889 for the World's Fair, is 320m tall and named after designer Gustave Eiffel."
test_305,"Brian, who learned English in college, has been in the U.S for 3 weeks and has visited Las Vegas once."
test_306,"Person 2 is worried about someone who is late, while Person 1 reassures them."
test_307,"Person1 warns Person2 about potential trouble, but Person2 dismisses the caution."
test_308,"John is possibly in love, dating a girl daily; they are considered a perfect match."
test_309,"Two people discuss visiting historic sites and figures in London, including Nelson's Column, Westminster Abbey, the Tower of London, and Madame Tussaud's."
test_310,"Daniel's school added new courses; he enjoys science the most, surprising his friend who thought he preferred PE."
test_311,Person1's baby shower turns into a rush to the hospital as her water breaks.
test_312,"Person1 plans a sight-seeing trip to China, but Person2 is too busy to join."
test_313,"Tim and Karren end a pleasant conversation, hoping to meet again soon."
test_314,"Person 2 rode Michael's new motorcycle, enjoyed it but prefers to buy a bicycle for safety."
test_315,"Person2 is fluent in Chinese and English, and can converse in French, and believes their English is sufficient for working in an American firm."
test_316,"Andy called Naomi's house and left a message with her sister, Nancy."
test_317,"Flight 513 to New York is canceled, causing passenger frustration and long lines for alternative bookings."
test_318,"Person1 and Person2 decide to eat at Burger Queen, praising their cheeseburgers, milkshakes, and fries despite the long wait."
test_319,Person1 informs Person2 about excess luggage charge and provides a fragile label for the bag.
test_320,"Person 1 is thirsty and initially wants a soda, but Person 2 advises them to drink water instead."
test_321,Wang Miao informs Manager Liang's office about CEO Mr. Green's rescheduling due to an urgent case.
test_322,"Person1 buys size 30 enameled leather shoes despite tight heel, trusting they will stretch with use."
test_323,"Benjamin struggles to write a project report, his colleague offers guidance and agrees to help him with formatting."
test_324,"Person2 orders a medium pizza and a seafood pizza from Pizza House, to be delivered to Holyrood 9A."
test_325,"Person 1 orders prawn cocktail, egg soup, steak with onion, black coffee, and mineral water for dinner."
test_326,"Person1 describes a house with a modern kitchen, three bedrooms, a large dining room, and two washrooms to Person2."
test_327,"A customer complains about a defective stereo bought from a shop, but lacks the receipt for a possible exchange."
test_328,"Person 2 considers moving off-campus due to dorm noise, despite the higher cost and upcoming housing deposit deadline."
test_329,"Two friends discuss the potential value of a signed, secondhand book they found in a bookstore."
test_330,Person 2 orders food at Beijing Tasty Restaurant and asks for it to be ready in 20 minutes.
test_331,"Person 1 seeks advice on sending a letter and package, Person 2 suggests certified mail and insured registered mail respectively."
test_332,Tom invites newlyweds Sally and John for dinner when they visit in January and offers to pick them up.
test_333,Two individuals express frustration about limited access to computers for their assignments.
test_334,"Two friends discuss the weather and plan a picnic, despite a forecast of rain."
test_335,"Person1 seeks general information on computers at the Reference Desk, and Person2 assists them."
test_336,"A man dines alone at the French Garden Restaurant, ordering water, a tuna sandwich, and vegetable soup."
test_337,"Person 2 orders lemonade, barbeque wings, and baby-back ribs from Person 1."
test_338,"Person 2 requests water and coffee with dinner, and to order dessert later."
test_339,"Two friends discuss hypothetical situations, including dating, winning the lottery, and getting married."
test_340,"Person1 shares a picture of their new puppy, referring to it as their ""new baby""."
test_341,Person 1 is envious of Tom's new bike and promises to buy a car and plane to avoid bus delays.
test_342,Person 2 finds a fashionable skirt but is shocked by its $400 price tag.
test_343,"Person 2's city, once a small village, grew into an industrial center due to nearby coal deposits, absorbing nearby villages and preserving some historical buildings."
test_344,"Two individuals discuss global environmental issues, potential solutions, and the importance of long-term planning and personal involvement."
test_345,"Person1 pretends to be a girl online to make friends, plans to meet one, and seeks Person2's advice."
test_346,"Nathan is excited about his summer internship at the Chicago Tribune, confident in his skills and eager to learn from others."
test_347,Person2 rents a silver Toyota Carola for three days from Person1.
test_348,Person 1 plans to visit New York for business and seeks travel advice from Person 2.
