TestID,Summary
test_11,"Person1 expresses gratitude for Person2's attendance at their birthday party and receives a gift. Person2 gives Person1 a remote car model as a gift, which Person1 appreciates. Person2 admits to struggling with the decision to give the gift, as they liked it themselves. Person1 playfully teases Person2 for always wanting to keep the best things for themselves, but appreciates the gift even more now."
test_12,"Person2 confesses to Person1 that they made a big mistake and got caught cheating, resulting in failing the test. Person2 expresses shame and fear of their father's reaction. Person1 advises Person2 to study hard and learn from their mistakes."
test_13,"Person1 asks Person2 for the time. Person2 checks their watch and tells Person1 that it's ten to nine. Person1 is surprised by how late it is and says they have to leave. Person2 asks why they're in a hurry, and Person1 explains that they need to catch the nine-thirty train. Person2 reassures Person1 that they have plenty of time because the railway station is close and it will only take about twenty minutes to get there."
test_14,"Person1 seeks advice from Person2 on how to adjust their life. Person2 notices that Person1 looks pale and asks if they have trouble sleeping. Person1 confirms and mentions that they drink a lot of wine. Person2 suggests getting plenty of sleep and advises against drinking too much. Person1 expresses feeling tired and Person2 recommends doing exercise every morning. Person1 shares their fear of the future, and Person2 reassures them that they are young and will make a great contribution to the world, urging them to take their advice."
test_15,"Person1 invites Person2 to a party and reveals that it is Ruojia's party, who recently got married. Person2 expresses surprise and happiness for Ruojia. Person1 explains that they found out through Ruojia's Twitter and email. Person2 realizes they missed the email but finds it later. They discuss what to bring to the party, with Person1 planning to bring wineglasses and a card, and Person2 deciding to buy a tea set."
test_16,"Person1 explains how to use a strip and peel off the back, expressing that those who don't find it fun are not meant to be their friends. Person2 disagrees, finding it cruel. Person1 finds it fun and points out two individuals, unsure if they are women or men. Person2 urges Person1 to hurry and hand over something, to which Person1 responds with satisfaction."
test_17,"Person1 asks Person2 about the appearance of his sister. Person2 describes her as tall and pretty. Person1 then asks if she is similar to Person2, to which Person2 responds that they are both friendly and easy-going. Person1 further asks if she is as clever as Person2, and Person2 replies that she is not as clever. Person1 jokingly calls Person2 a ""big head."""
test_18,Person1 asks if anybody is in. Person2 asks how they can help. Person1 says they have a headache. Person2 suggests taking their temperature with a thermometer. Person1 agrees. Person2 says they have a small fever. Person1 mentions feeling dizzy in the morning. Person2 advises them to call in sick next time and have their parents call the school office.
test_19,"Person2 wants to buy a new mobile phone with camera, MP3 player, and video call capability."
test_20,"Person1 informs Person2 that they heard about Person2's new job. Person2 confirms and mentions that they will be working for the Post Office. Person1 asks about the work schedule, and Person2 explains that they have to work at 5am every day and have a short lunch break. Person1 questions why Person2 applied for such a demanding job, and Person2 explains that the government offers excellent health insurance benefits. Person1 realizes that family members can also utilize the health insurance, and Person2 confirms. Person1 comments on the great employment benefit, and Person2 explains that this is why they wanted to work for the Post Office."
test_21,"Person1 asks Person2 about their special skills. Person2 mentions that they can write computer programs and have good secretarial skills. Person1 then asks about their qualifications, to which Person2 responds that they have a doctor license and a driving license. Person1 further inquires about their training in office skills, and Person2 explains that they have passed the Cambridge Examinations and studied at the Lucas Secretarial College in London, where they achieved high speeds in shorthand and typing. They also mention being trained in office procedure. Finally, Person1 asks about their previous work experience, and Person2 mentions receiving special training in typing, shorthand, and operating office equipment such as fax machines. They also mention being experienced in using IBM-PC and other office equipment."
test_22,Person1 informs Person2 that their steak is not cooked to their desired level of medium rare. Person2 acknowledges the mistake and offers to bring a new steak. Person1 agrees to wait for a replacement and expresses gratitude.
test_23,Person1 informs Tom that his novel has won The Nobel Prize. Tom is surprised and expresses his disbelief and excitement. Person1 congratulates Tom and expresses pride in his achievement. Tom thanks Person1 for the compliment and Person1 suggests celebrating the win.
test_24,"Person1 questions Person2's ability to do the job. Person2 explains their qualifications and education in automobile designing. Person1 then asks about Person2's past work responsibilities, to which Person2 responds by describing their role as a student engineer focused on understanding mechanical strength and corrosion resistance of materials."
test_25,"Person1 asks Person2 about their drinking habits. Person2 says they drink a couple of times a week. Person1 says they only drink when they go out and they're not a big drinker. Person2 comments that Person1 is a light weight because they usually only have 2 beers. Person2 says they can drink at least 10 drinks in a night. Person1 asks if Person2 spends a lot of money on drinks, and Person2 explains they go to places with specials to save money. Person2 suggests trying mixed drinks if Person1 doesn't like beer. Person1 says they get a headache when they drink more than 3 beers. Person2 advises Person1 to build up a tolerance. Person1 agrees to go out with Person2 the next night."
test_26,"Person1 asks Person2 for help in preparing for a picnic. Person2 agrees and asks if Person1 has checked the weather report. Person1 confirms that it will be sunny all day. Person1 mentions the food they have prepared and asks Person2 to take some fruit salad and crackers. Person2 suggests taking napkins, disposable plates, cups, and a picnic blanket. Person1 agrees and asks Person2 to help take everything to the living room. Person2 agrees but declines help from Daniel, stating that his help causes trouble."
test_27,"Person1 introduces themselves to Person2 as James and thanks them for agreeing to meet about the new account. Person1 mentions that their associate, Susan Kim, will be joining them soon. Person2 declines a drink and asks about Person1's holiday. Person1 mentions they went skiing in Tahoe and asks about Person2's holiday. Person2 stayed in L.A. and saw King Kong on Christmas day. Person1 asks Person2 how they liked the movie. Person2 says it was better than expected but would have preferred skiing in Tahoe. Person1 mentions that they don't go to Tahoe often because their wife prefers warmer vacations like Hawaii. Person2 agrees and mentions they would like to go back to Hawaii. Person1 introduces Susan to Person2."
test_28,"Person1 is frustrated with the ATM and complains about having to spend money. Person2, a bank representative, greets Person1 and instructs them to insert their card. Person1 gets annoyed and insults the machine. Person2 asks for the PIN code and confirms the withdrawal. Person1 impatiently demands their money. Person2 asks for the withdrawal amount and mistakenly mentions a transfer to a charity. Person1 panics and protests. Person2 confirms the transfer and asks Person1 to remove their card. Person1 becomes alarmed and demands an explanation. Person2 warns of danger and informs Person1 that the bank is locked down until the authorities arrive."
test_29,"Person1 asks Person2 if they are a social person. Person2 responds affirmatively, stating that they are an outgoing person who enjoys being with a lot of friends. Person1 then asks about Person2's strategy in communicating with colleagues. Person2 explains that sincerity is the most important aspect of communication."
test_30,"Person2 expresses their dissatisfaction with their job and Person1 suggests buying a soft drink as a way to take a break. However, Person1 cannot buy it because their boss is in the shop. Person2 decides to go to the shop themselves but realizes they only have four dollars. Person1 encourages them to give it a try."
test_31,"Francis informs Monica that he is busy all day and cannot work on the financial report. Monica suggests meeting on Friday morning, but Francis says it doesn't work for him. They agree to meet on Friday afternoon from 1 PM to 4 PM. They say goodbye and plan to meet then."
test_32,"Person1 asks if the workshop is for interview preparation. Person2 confirms and welcomes Person1 to the class. Person1 expresses excitement about the workshop and their upcoming interview. Person2 mentions that everyone in the class is learning things that will help them in their interviews. Person1 shares their belief that dressing neatly and appropriately is important. Person2 agrees and adds that attitude and friendliness are also crucial. Person1 agrees and mentions feeling better when being friendly. Person2 reveals that interviewers are interested in the questions asked by candidates. Person1 asks for more interview tips. Person2 advises being honest with answers, as interviewers want to know if the candidate is a good fit."
test_33,Person1 suggests starting the scene again because the feeling was wrong. Person2 questions the direction and suggests that the character should show both anger and sadness. Person1 disagrees and wants to show the character's anger first. They agree to try it Person1's way and make adjustments if needed.
test_34,"Person1 tells Mrs. Todd that he needs to leave because his wife is waiting for him to go shopping. Person2 understands and mentions that weekends are busy when both parents work and have young children. Person1 mentions that he and his wife have been talking about visiting Person2, so when he saw her in the garden, he decided to come over and say hello. Person2 is glad he did and admits that she should have visited him first since he recently moved. Person1 asks if Person2 needs anything from the store, but she declines. Person2 thanks Person1 for coming over and he says it's a pleasure."
test_35,"Person1 asks Person2 why they look pale, and Person2 explains that they are tired from working late every night. Person1 suggests that Person2 go home early and take it easy. Person1 then asks about Person2's brother, who is currently on a business trip in the States. Person2 mentions that their brother won't be back for several more weeks because he is busy. Person1 expresses surprise and assumes that the brother must have a lot to do there. Finally, Person1 asks about the time because they have plans to meet a friend at five o'clock, and Person2 confirms that it is currently 4:30 according to their watch, which they set with the radio."
test_36,"Person1 asks if Cleo is going to the demonstration to stop the spread of nuclear weapons. Cleo refuses, citing her dislike for demonstrations and concerns about police presence. Person1 mentions North Korea's nuclear arms, but Cleo argues that the issue is complex and demonstrations are ineffective. Person1 argues that demonstrations can change politicians' minds and it's important to stand up for beliefs. Cleo disagrees, preferring to leave it to others and focus on studying. Person1 assures Cleo that the demonstration will be peaceful and suggests asking others to join. Cleo declines and leaves to meet her sister. Person1 says goodbye and mentions seeing Cleo in physics class tomorrow."
test_37,"Person1 blames Person2 for letting someone in without expecting them. Person2 defends themselves by saying that when someone comes to the door claiming to be from a utility company and shows a card, it's easy to assume they are legitimate."
test_38,"Person1 asks Person2 to borrow their history notes, but Person2 suggests copying them in the library instead. Person1 agrees. Person2 gives Person1 the notes and Person1 thanks them. Person1 explains that they work in a supermarket in the evenings and are tired during class. Person2 realizes why Person1 wants to borrow their notes. Person1 admits to feeling sleepy in class and Person2 suggests becoming study partners to help each other. Person1 agrees and asks Person2 to wake them up if they fall asleep. Person2 suggests starting in the library and Person1 agrees."
test_39,"Person2 asks Professor Turner if he will be teaching the Advanced Geology course next semester. Person1 confirms that he will be teaching the course. Person2 expresses interest in enrolling in the course, despite being a junior. Person1 expresses concern about Person2's age and the difficulty of the course. Person2 explains their passion for the subject and their previous experience in a related course. Person1 acknowledges Person2's dedication and agrees to speak to another professor about their readiness for the course. Person2 expresses gratitude for the opportunity."
test_40,"Person1 informs Person2 that they bought a pendant from their shop, but it is now broken. Person2 agrees to replace it and asks Person1 to bring the receipt to the shop by 10 o'clock. Person1 expresses gratitude."
test_41,Person1 asks Person2 for their opinion on different items. Person2 gives lukewarm responses. Person1 complains about a sweater from their aunt and accuses Person2 of not listening. Person2 admits to being more interested in watching a game. Person1 mentions going to the Boxing Day sales to exchange gifts. Person2 asks Person1 to hurry up. Person1 insults Person2's favorite team. Person2 gets defensive and tells Person1 to leave until the sales are over. Person1 threatens to do so and leaves angrily.
test_42,"Person1 suggests different job options to Person2, including becoming a TV news director and writing for a magazine. Person2 expresses interest in working with computers and prefers interactive media."
test_43,"Person1 asks Person2 if they are bored, and Person2 confirms that they are. Person1 tells Person2 to find a way to entertain themselves. Person2 complains about the boring speeches and Person1 suggests reading old newspapers or doing crossword puzzles. Person2 dislikes crosswords and asks about comic sections. Person1 tells Person2 to be quiet as another speaker is about to start, and Person1 needs to pay attention."
test_44,"Person1 suggests to Person2 that they can find cheaper houses by buying a house far away from the city center. Person2 agrees and Person1 mentions that their sister-in-law and her husband bought a house that way and are satisfied with it. Person2 asks if the house is in poor condition, and Person1 explains that it is not, as the previous owner took good care of it. However, the house is about 50 years old and needed a few repairs. Person2 asks about the location, and Person1 mentions that the area can be rough in the evening but the neighbors look out for each other."
test_45,"In this dialogue, Person2 introduces himself as Mark Leach, an information officer at the Britain Business Center in London. He explains that their office provides tourist information services to visitors from overseas, with about 500,000 people visiting each year. Person1 asks how they manage to meet the needs of so many people, and Person2 explains that they have a team of 10 officers who provide information in 13 different languages. Person1 then asks about Person2's daily responsibilities, and Person2 explains that they act as a one-stop shop for visitors, offering suggestions for day trips and planning longer tours of Britain. Person1 asks for suggestions for people coming to Britain, and Person2 recommends seeing as much as possible and coming back to experience different parts of the country."
test_46,Person1 and Person2 greet each other. Person1 asks about the next lesson and Person2 replies that it is English. Person1 expresses their enthusiasm for English while Person2 finds it difficult. Person1 mentions that Nancy also finds English difficult but it is her favorite subject. Person2 agrees and adds that Nancy's second favorite subject is math. Person1 shares that math is their worst subject. Person2 asks about Person1's second favorite subject and Person1 replies that it is PE. Person2 is unsure about their second favorite subject but mentions that they like Chinese slightly more than science. Person1 comments that Nancy dislikes science.
test_47,"Person1 informs Person2 that they have finished cleaning up the leaves in the yard and also swept the front steps and took out the garbage. Person2 thanks Person1 and asks if they can also take their dog Oscar for a walk. Person1 agrees. Person2 expresses gratitude for Person1's help, mentioning that it has been difficult for them to take care of things around the house since they broke their leg. Person1 mentions that their daughter Leah helps out on Mondays and Tuesdays and their son Robbie on Thursdays, but they are happy to come on Saturdays. Person1 also mentions that they are saving up to buy a bike for their basketball practice. Person2 asks if Person1 will still be able to work for them after getting the bike. Person1 assures them that they will, but reminds them that they will be away next weekend visiting their grandfather, and their sister Allison will come by instead. Person2 agrees."
test_48,"Person1 mentions that spring has arrived, but Person2 points out that it is still cold at night. Person1 complains about the lack of heat in their apartment and mentions using the air conditioner to warm up. Person2 agrees and mentions that it feels cold outside as well. Person1 decides to sit in the sun shining through the windows, like their cat."
test_49,"Person1 suggests starting the scene again because the feeling was wrong. Person2 asks about the problem, and Person1 explains that Person2's character should show more anger instead of hurt and sadness. Person2 disagrees, saying that his character would react with both anger and sadness. Person1 insists on trying it their way first and then considering alternatives if it still doesn't feel right."
test_50,"Person1 hails a taxi and asks to go to the Friendship Hotel. Person2 agrees and mentions it's not far. Person1 requests the taxi to go faster due to an important matter. Person2 agrees and quickly arrives at the destination. Person1 is impressed with the speed and pays 20 yuan, allowing Person2 to keep the change. Person2 expresses gratitude."
test_51,"Person1 is broke and needs money for another bus. Person2 suggests getting a transfer from the bus driver, which is free. Person1 is grateful for the help and Person2 says not to mention it."
test_52,"Person1 asks Person2 how long it takes to get to downtown from their current location. Person2 responds that it is a 15-minute drive. Person1 then asks about the companies in their neighborhood, and Person2 mentions Mitsubishi, HP, IBM, and other famous corporations. Person1 inquires if the 7th floor belongs to their company as well, and Person2 confirms that their company has two floors in the building, the 6th and 7th floor. Person1 comments on the size of the firm and asks if they have their own staff restaurant. Person2 confirms that they do, located at the end of the hall."
test_53,"Person1 informs Person2 about Lulu and Vic's breakup, and how Lulu has requested a transfer as a result. Person2 expresses surprise and reveals that they were unaware of Lulu and Vic's relationship. Person1 explains that their relationship was kept discreet and professional at the office."
test_54,"Person2, Dave Thomson, calls Person1, Sally, to speak to Jim. Sally informs Dave that Jim is not currently available as he went out about an hour ago and has not returned yet. Sally speculates that Jim may have stopped at the pub on his way back from getting paint. Dave asks Sally to pass along the message and says he will try again later. The conversation ends with both parties saying goodbye."
test_55,"Person1 asks Person2 for directions to City Hall. Person2 gives step-by-step instructions, but Person1 asks for clarification. Person2 repeats the instructions and Person1 confirms understanding. Person2 confirms that Person1 has understood the directions and Person1 expresses gratitude."
test_56,Person1 asks Person2 for help in finding a lost passport. Person2 checks with the department store but the passport is not found. Person2 suggests filling out a lost property report and contacting the embassy for a new passport. Person1 laments about losing things while traveling.
test_57,"Person2 from the International Student Office calls Person1 to inform them that Ms. Collins will not be able to call back until next week. Person1 expresses disappointment and asks if there is someone else they can talk to. Person2 offers to book an appointment with Mr. Liu, but Person1 prefers to speak with Ms. Fonda. Person2 informs Person1 that Ms. Fonda is not available in the afternoon, but has an opening at 11:30 in the morning. Person1 agrees to the appointment and it is scheduled for 11:30."
test_58,"Person1 is surprised and confused by the fact that the woman they are talking about wants to marry Dick, despite his reputation of being involved with multiple girls. Person2 mentions that Sarah, the woman in question, doesn't seem to mind as long as Dick loves her."
test_59,"Person1 and Person2 are at a party and discussing the attractive girls there. Person2 expresses interest in a blonde girl named Janice, but is hesitant to approach her due to his fear of talking to girls. Person1 encourages him to be confident and take a chance. Person2 decides to have more drinks before making a move. Person1 warns him that other guys are also interested in Janice. Person2 finally decides to go talk to her."
test_60,"Person1 asks Person2 about their classes this semester. Person2 mentions that their poli-sci class was not too bad and they liked it. Person1 asks if it was their favorite class, to which Person2 responds that it ranks up there but they wouldn't call it their favorite. Person1 then asks what their favorite class was, and Person2 mentions a business communication class they took last year that was terrific. Person1 expresses interest in taking that class as well."
test_61,"Person1 and Person2 discuss the weather. Person1 mentions that the weather was not good yesterday, and Person2 explains that it rained heavily with thunder. Person1 admits they didn't notice because they were asleep. Person2 predicts that it may rain again later and mentions the possibility of strong winds. Person1 agrees and suggests it might also be dusty. However, Person2 explains that dust is no longer a problem in Beijing due to tree planting efforts. Person1 comments on the beauty of fall in Beijing, and Person2 agrees but mentions that summer is scorching. Person1 asks about spring, and Person2 describes it as warm and short. Person1 assumes that winter must be cold, and Person2 confirms. Person2 also warns Person1 to dress warmly in the evening to avoid catching a cold. Person1 thanks Person2 for the reminder."
test_62,"Person1 suggests going to the movies tonight. Person2 expresses their dislike for horror, detective, comedy, and romance films. Person1 asks for Person2's opinion, and Person2 suggests watching a war movie, surprising Person1."
test_63,"Adam agrees to show Person1 around the school. Person1 asks about the tallest building, which Adam identifies as the library with over 1,000,000 books. Person1 then asks about the building south of the library, and Adam explains that it is the new classroom building for the senior high school. Person1 expresses envy about the swimming pool in the school and hopes to attend one day. Adam encourages Person1 to believe in their dream."
test_64,Person1 informs Person2 that they have good news. Person2 asks what it is. Person1 reveals that Person2 is going to be a father. Person2 is surprised and asks if Person1 is pregnant. Person1 confirms and expresses that they will have their baby soon. Person2 expresses happiness and Person1 shares the same sentiment.
test_65,"Person1 mentions that John goes on dates with her seven times a week, suggesting a high frequency. Person2 responds with skepticism, calling it a ""straws in the wind."" Person1 agrees, speculating that John may have developed feelings for her. Person2 agrees, describing them as a perfect match."
test_66,"Person1 suggests upgrading the system by adding a painting program for creating flyers and banners. Person2 agrees and expresses interest. Person1 also recommends upgrading the hardware, including a faster processor, more powerful hard disc, more memory, and a faster modem. Person2 asks how to do that, and Person1 suggests adding a CD-ROM drive as well. Person2 appreciates the suggestions."
test_67,"Person1 asks Person2 where they would like to go. Person2 requests to be taken to Crenshaw and Hawthorne, specifically to the Holiday Inn located there. Person1 asks Person2 where they are flying in from, and Person2 responds that they are coming from China. Person1 expresses surprise, as Person2 does not look Chinese. Person2 explains that they are actually from Mexico and were in China for a business trip. They were visiting local companies that manufacture bathroom products. Person1 finds this interesting and asks Person2's age. Person2 jokingly mentions that it is rude to ask a lady her age, but then reveals that they are 26 years old. Person1 shares that they are 40 years old and have Colombian heritage. Person2 is excited to hear this and asks if Person1 speaks Spanish. Person1 hesitates but eventually says yes. Person2 responds in Spanish, complimenting Person1's ability to speak the language."
test_68,"Person1 expresses concern about their weight gain. Person2 suggests that Person1 eats too much and their sedentary lifestyle at the office contributes to the weight gain. Person1 expresses a desire to lose weight but mentions that diets have not worked in the past. Person2 suggests exercising more, specifically going to an exercise class. Person1 agrees that they should consider this option."
test_69,Person1 welcomes Person2 to the restaurant and offers a table in the dining hall since the rooms are not available. Person2 declines and mentions having made a reservation. Person1 asks for Person2's name and then arranges for a waitress to guide them.
test_70,"Person1 asks about the size of the plant and Person2 responds that it covers an area of 75,000 square meters. Person1 expresses surprise and asks when the plant was set up. Person2 answers that it was set up in the early 70s and they will soon be celebrating the 30th anniversary. Person1 congratulates them and Person2 thanks them. Person1 then asks how many employees they have in the plant and Person2 says they have 500 employees working in three shifts. Person1 asks if the plant works with everything from raw material to finished product and Person2 explains that their associates specialize in different fields and make some accessories. They then arrive at the production shop and decide to start with the assembly line."
test_71,"Rebecca started her career as an intern at the York Herald, a local paper in York. She was then offered a position as a junior local news reporter and stayed there for two years. In 2006, she left the York Herald and moved to London, where she found a position with the London Weekly, a national newspaper. Although it was a step down from her previous job, it offered better prospects for the future."
test_72,"Person1 informs Person2 about the need to buy supplies for a group report, specifically posters. Person2 suggests making a shopping list to avoid wasting time. Person1 lists the items needed, and Person2 expresses concern about getting lost in the store. Person1 reassures Person2 that finding the items will be easy with the help of shelf signs. Person2 identifies the shelf number for their items and suggests that Person1 needs glasses due to their difficulty in finding the shelf number for their items."
test_73,"Person1 asks Mary why she is so tired. Mary explains that she goes to the personnel market every day and puts a lot of energy into it. Person1 suggests that Mary should consider applying for a job on the Internet, as it is convenient and popular. Mary admits that she has never tried that method before. Person1 explains that she can apply for a job on the Internet by sending her application through email to the employer. Mary wonders how she can know which employers are hiring. Person1 suggests that she can place her job hunting information on the Job Wanted channel on a recruitment website. Mary asks if the employers will see her information, and Person1 confirms that they will and may contact her if they think she is a fit. Mary expresses concern about the safety of job hunting on the Internet. Person1 reassures her that it is safe if she logs into formal websites. Mary decides to give it a try immediately."
test_74,"Person2 is working on figuring out their budget, specifically a shopping budget to avoid overspending. Person1 asks about the amount of money Person2 can spend, to which Person2 responds that they can only spend $300 a month because they need to save the rest to pay their bills. Person1 acknowledges that Person2's budget is a good idea, and Person2 expresses hope that it will save them a lot of money."
test_75,"Person1 asks Jane where she is going. Jane replies that she is going to the hospital to see Susan. Person1 informs Jane that he saw Susan yesterday and she was slightly better. Jane asks if she needs to take a number 7 bus to get to the hospital. Person1 tells her that she doesn't need to, as a number 13 bus will also take her there. Jane mentions that number 13 buses run more frequently. Person1 confirms this and shares that he took a wrong bus when he caught a number 7 bus yesterday. Jane thanks Henry and decides to take a number 13 bus. However, Person1 informs her that number 13 buses leave from the center of town, so she will have to walk two miles to catch one."
test_76,"Person1 asks Person2 if they are busy tomorrow morning. Person2 says they are booked solid all morning. Person1 explains that they are having trouble using a spreadsheet and asks for help. Person2 offers to explain it and suggests Friday afternoon, but Person1 is unavailable. They agree to meet next week on Tuesday at 2:30 in Person2's office."
test_77,"Person1 is looking for suggestions on finding a tour guide in New York. Person2 recommends a service called 'A friend in New York', which provides personal tour guides. Person1 is interested and asks for more information. Person2 explains that the service creates a customized trip based on the customer's budget, and they can download the questionnaire from the website. Person1 expresses gratitude for the helpful suggestion."
test_78,"Person2 describes the company as one of the largest and best in the field, specializing in toy production. They mention that the company has over 10,000 employees worldwide, with Mr. Jackson as the current president. Person1 asks Person2 which department they would like to work in, and Person2 expresses interest in the sales department. Person1 then asks about Person2's current salary, to which Person2 responds that they make 2,000 yuan per month, with additional allowances and bonuses totaling around 3,000 yuan. Person1 informs Person2 that the starting salary for a clerk in their company is 2,500 yuan per month, with the possibility of a raise after three months. Person2 inquires about fringe benefits, and Person1 mentions semi-annual bonuses, a small bonus during the Spring Festival, and four weeks of paid vacation per year. Person2 asks about insurance and health insurance, and Person1 assures them that they can provide those benefits. Person2 expresses satisfaction with the offer."
test_79,"Person1 expresses their intention to sign the agreement, but Person2 informs them that it is not yet ready. Person1 asks if it can be expedited, and Person2 offers the draft for review. Person1 finds that it includes everything they have agreed upon, except for the terms regarding packing. Person2 suggests typing the agreement that evening and having it duplicated for signatures, to which Person1 agrees."
test_80,"Person1 called ABC Rent-a-car Company to report a car accident near the border while on the way to Niagara Falls. Person1 is all right, but their friend is seriously injured. Person2 agreed to call an ambulance and the police. The accident occurred when Person1 turned left and ran into the guardrail."
test_81,"Person1 asks Person2 for directions to the school clinic because they are lost. Person2 gives clear instructions to go straight ahead until reaching the traffic lights, then turn left and take the first right. Person1 repeats the directions to confirm. Person2 confirms and mentions that it will take about five minutes. Person1 expresses gratitude for the help."
test_82,"Person2 complains about the noise in their room and requests to change rooms. Person1 apologizes and explains that there are no available rooms today, but there will be some tomorrow. Person2 agrees to wait and hopes for a quiet room tomorrow. Person1 assures them and offers further assistance. Person2 thanks Person1."
test_83,Person1 informs Person2 that there is a car waiting for them outside. Person2 expresses gratitude. Person1 asks about Person2's flight and informs them that they will reach the Beijing hotel in ten minutes. Person2 thanks Person1 and mentions that they have stayed at the hotel before. Person1 invites Person2 to a banquet in their honor and Person2 accepts. Person1 provides details about the dinner and offers to arrange sightseeing. Person2 expresses gratitude for the arrangements.
test_84,Person1 asks for directions on a map and Person2 points out their current location near the Olympic Park. Person1 expresses frustration with their sense of direction. Person2 asks if it's their first time and where they are going. Person1 mentions they are going to Liu Ichang. Person2 mentions there are Chinese antique stores there and asks if Person1 is interested. Person1 confirms their interest and asks for directions. Person2 informs Person1 that they will need to take Bus No. 713 as it is far away.
test_85,Person1 asks Person2 about the computer problem. Person2 has already asked Mr. Li for advice but it didn't help. Person1 suggests calling the repairmen to solve the problem. Person2 agrees to call them.
test_86,"Person2 is looking for a gift for his mother's birthday. Person1 suggests a necklace, but Person2's mother doesn't like jewels. Person1 then suggests a watch with big, clear numbers, which Person2 agrees to. Person1 recommends a gold watch, which Person2 initially thinks is too fancy for old ladies, but Person1 assures him that it is popular among older women. Person2 decides to buy the watch and hopes his mother will love it."
test_87,"Person1 greets Person2 and offers them coffee. They discuss opening a branch in New Zealand and talk about Person2's son starting school. They then discuss the details of a presentation, including the time, date, and catering. Person1 mentions that they have sent out 100 invitations but expects around 30 attendees. Person2 expresses concern about the room capacity."
