TestID,Summary
test_111,"Karen Huang, a Comparative Literature major, secured a spot in a full required class using a special code for majors."
test_112,Person1 and Person2 decide to share an umbrella and walk together to the Garden Hotel amidst heavy rain.
test_113,"Jack buys a new car, impressing Daisy with its speed and quality during a test ride."
test_114,"Person1 asked about a fire's timing; Person2 remembered it happened around 10pm, signaled by cries for help."
test_115,"Customer pays 905 yuan with husband's credit card after unsuccessful negotiation, appreciates wrapping service offered by store employee."
test_116,Person2 agrees to Person1's regular car wash package after learning its comprehensive cleaning details.
test_117,"Harry and his wife are considering a cost-effective sea trip to Egypt, but are concerned about leaving their home and dog."
test_118,"New gym member learns to use weight machines and importance of not overexerting, with guidance from experienced staff."
test_119,Two unemployed individuals discuss joining an electrician program as a potential job opportunity.
test_120,"Person1 and Person2 coordinated on feeding, bathing puppies and their upcoming vet appointment."
test_121,"Person1 borrows $20 from financially-strained Ayden, inviting him to dinner as thanks."
test_122,"Person2 shares their enlightening two-month charity experience, which positively influenced their perspective and demeanor."
test_123,"Person1 and Person2 discuss contact methods, decision timelines, and plan a future meeting."
test_124,"Person1 seeks Chinese wine recommendations from Person2, who suggests Moutan and Roast Beijing Duck, which Person1 orders."
test_125,"Angela and Dan plan to attend a friend's wedding together and invite Megan, possibly a mutual college friend of the couple."
test_126,"Person1 and Person2 enjoy different desserts, then decide to try a local delicacy, fried bananas."
test_127,"Mr. Smith, a 27-year-old Yale graduate in Economics, has been working at a bank for five years, earning $500 weekly."
test_128,"Person1 buys a ""Digital Barbie"" doll for their niece, costing $32.42 with tax, paying in cash."
test_129,"Person2 tries to negotiate a lower price for size 41 Jordan shoes, but Person1 indicates they're already on sale."
test_130,"Person2 helps Person1 navigate the train station, use the ticket machine, and directs them to the science museum."
test_131,"Simon enjoys retirement with family, travel, and a phased retirement scheme allowing project work with his former company."
test_132,"Person1 and Rocky disagree over ideal women's traits; Rocky prefers traditional women, while Person1 criticizes his outdated views."
test_133,Person1 and Person2 discuss storm damage and yearn for spring weather.
test_134,"Person1 wants to watch TV together, but Person2 prefers educational activities and suggests shared music interest instead."
test_135,"Ben, a new student, discusses his anxieties about fitting in and the school schedule with a peer, who reassures him."
test_136,"Adam's knee is recovering, and he's advised to study game films for the upcoming match against Michigan, rather than practice."
test_137,"Person1 asked Person2 to print and edit a document due to a broken printer, which Person2 agreed to do."
test_138,"Person1 seeks Person2's help to hang a curtain, Person2 agrees and they successfully complete the task."
test_139,Person1 invites Person2 for a camping trip; Person2 is available only the weekend after next.
test_140,"Couple reconciles, learns of pregnancy, but timing raises questions about the baby's paternity, causing shock and disbelief."
test_141,"Person1 advises Person2 to let their indecisive daughter make her own college decisions, citing it as normal teenage behavior."
test_142,"Person1 fears job loss over a costly mistake, while Person2 offers reassurance and financial advice, leading to Person1's self-reflection."
test_143,"Person2's friend, a Ph.D. student from the University of Edinburgh, visits to give a speech on multimodal text generation at Person2's lab."
test_144,Person2 declines visit and soup offer from Person1 due to illness and fatigue from work.
test_145,"Mr. Faber booked a three-night stay at York Hotel for $130 per night, including breakfast.
"
test_146,Person1 seeks advice from Person2 for cheap housing options; Person2 suggests West Derby and recommends contacting John Godfrey for assistance.
test_147,"Person1 and Person2 argue, blaming each other for a series of missteps and poor decisions, refusing to take responsibility."
test_148,"Darlene contacts Dan about delayed computer order, understands staff shortage issue, and plans to inform Steve."
test_149,"Person1 and Person2 discussed the origins and founders of the Washington Post, New York Times, and Los Angeles Times."
test_150,"Person1 helps Person2 resolve email issues by identifying an oversized attachment, not a virus, and suggests compression."
test_151,Person1 invites Person2 again after a pleasant weekend visit in Changsha.
test_152,Person1 decides to eat Chinese food from Panda Express after Person2's recommendation.
test_153,"Tom pleads for reconsideration after Hans furniture store offers sales position to a more experienced candidate.
"
test_154,Person1 threatens to report Person2 to police after receiving numerous silent calls.
test_155,Job applicant with degrees in music and art passionately advocates for classical music's benefits on the brain and stress relief in an interview.
test_156,"Person2 falls for a neighbor and plans to ask her out, despite competition and potential complications."
test_157,"Person1 and Person2 discuss Mirella's casual attire influenced by Silicon Valley's relaxed work culture, causing management's subtle disapproval."
test_158,"Person2 plans to open a law office, seeking independence and receives support and well-wishes from Person1."
test_159,"Peter explains his absence to Kate, revealing he spent the night online and plans to rest due to fatigue."
test_160,Person1 and Person2 discuss the decreasing relevance of ships in transportation due to advancements in other transport modes.
test_161,"Fanny shares her nightmare and university fears with Andy, who offers a positive perspective."
test_162,"Person1 proposes starting a band with Person2, suggesting they play Vanilla Ice's songs to gain campus popularity."
test_163,Person1 and Person2 plan an evening at the Sanger Theater in New Orleans after discussing previous activities.
test_164,"Person1 asked about an item, bought it with a credit card, and Person2 wished them enjoyment."
test_165,Person2 promises to deliver training manuals to Mr. Foster's office the next afternoon due to printing delays.
test_166,"Person2 plans a four-day drive from Long Island to Salt Lake City for a birthday celebration, with sightseeing and local cuisine."
test_167,"Person1 entrusts vulnerable Pamela to Person2 before boarding a flight, appreciating their support after his bankruptcy."
test_168,"Visitor seeks directions to busy street, local suggests bus due to visitor's fatigue."
test_169,"Person1 and Person2 discuss Islamic and Christian pilgrimages, focusing on Hajj, Canterbury, Vatican, and Lourdes, and the risks and beliefs involved."
test_170,"Person1 asks Person2 for directions to the central department stall and national bank, and Person2 helps them."
test_171,"Person1 and Person2 discuss travel preferences to London, considering train, car, and express bus options."
test_172,Tom and Catherine discuss their contrasting lunch experiences and the prevalence and health implications of fast food.
test_173,"Person1 efficiently serves Person2 at a restaurant, ensuring a satisfactory ordering process with lemonade, wings, and ribs."
test_174,"Person2 orders a meal from Person1, pays the total cost of $5.48 promptly."
test_175,"Person1 and Person2 discuss their egg preferences, leading to a misunderstanding over breakfast."
test_176,"Person1, a driver, asks Person2's destination, she replies ""The Grand Hotel"" on 11th Avenue, Park Street, which he recognizes."
test_177,"Person1 quickly photographed an American policeman, Person2, for his children after receiving permission."
test_178,Person2's request for a room at Person1's place is declined due to unavailability; Sunset Hotel is suggested instead.
test_179,"Person2 discusses their US student visa application process and the challenges faced, especially for Chinese applicants."
test_180,"Anne declines Person2's request for a second meeting, citing exhaustion and prior commitments."
test_181,"Mary encourages Person1 to embrace online shopping for its convenience, savings, and variety, suggesting they explore it together."
test_182,"Person2 lacks experience in American-style accounting but understands basic accounting concepts like entity, going concern, and objectivity."
test_183,"Person1 invites Peter and others for a one-week summer trip to Xi'an, costing 2000 yuan."
test_184,"Person2 rents movies from Person1's store, understanding the rental fees, return policy, and the need for a membership card."
test_185,"Person1 needs to deliver a parcel to Mr. Lee, who asks for it to be left on his desk and hints at further conversation."
test_186,"Flight cancelled, passengers accommodated in hotel; two women uncomfortable with shared room due to need for sleep lights."
test_187,"Person1 and Person2 debate over paying for a meal, decide to split the bill, and Person1 chooses the restaurant."
test_188,"Person1 advises stressed, insomniac Person2 to try relaxation techniques, like music, to improve academic performance."
test_189,"Person1 wants to modernize their kitchen for personal satisfaction, despite Person2's resistance."
test_190,"Sterling and Walter discuss their new teacher, Professor Wood, praising his brilliance but worrying about his absent-mindedness."
test_191,"Person1 anxiously discusses unclear test results with Person2, who schedules an in-person meeting for further clarification and support."
test_192,"Eliza discusses Martin's exam prep and job, which solved his financial issues thanks to Mr. Lamb and the student welfare club."
test_193,"Person1 chooses a cheaper, slower delivery method to send a package to Korea after discussing options with Person2."
test_194,"Person1 misplaces phone before a wedding, remembers leaving it at a bakery. Person2 plans to retrieve it before the event."
test_195,American tourist in Los Angeles enjoys city's beauty and extends stay.
test_196,"Person1 looks forward to relaxing during summer vacation, while Person2 plans to take a business class and work part-time."
test_197,Mary got injured while delivering milk due to a dog chase and hitting a tree branch.
test_198,"Person2 discusses mixed feelings about six-year job tenure, citing age, long hours, potential promotion, and family responsibilities."
test_199,"Person1 opens a current account with Person2's assistance, learning about its non-interest nature and withdrawal methods."
test_200,"Person1 seeks authentic Chinese cuisine advice from Person2, who recommends nearby Quanjude for Beijing roast duck."
test_201,"Person1 addresses Person2's concerns about delivery time, leading to an immediate agreement on a proposed price."
test_202,"Guest apologizes for breaking hotel lamp, offers to pay, and requests replacement; staff instructs to fill out form."
test_203,"Person1 and Person2 discuss 2006 marketing plan's success in attracting younger consumers, revamping image, and doubling overseas distribution."
test_204,"Person2 plans to tour Europe, attend Edinburgh festival, visit museums, and promises Person1 a souvenir."
test_205,"Jimmy Fox reluctantly accepts a compact car from a rental company after his mid-size reservation falls through, receiving a discount for his inconvenience."
test_206,"Child gets permission from mother to play cards quietly while father works, after promising to finish homework."
test_207,"Mr. Jones learns his weekly schedule, including a meeting with his accountant, a London trip, and a discussion with Ms. Von."
test_208,"Person1 and Person2 discuss a world map, marveling at geographical features and the impact of natural phenomena on the earth's formation."
test_209,Guest requests room change due to smoke smell; receptionist promptly arranges new room and luggage assistance.
test_210,"Bill and Person1 discuss carelessness around wet paint and cement, ironically, workmen also forget and walk on wet cement."
test_211,"Person1 leaves after enjoyable time with Person2, promising to call for another meeting soon."
test_212,Jim and Bill discuss their friend Dick's illness and expected recovery.
test_213,"Person1 worries about Person2's excessive unpaid overtime and suggests quitting, but Person2 fears joblessness due to limited skills."
test_214,"Lisa discovers husband Mark's infidelity, threatens divorce; Person1 supports her decision."
test_215,"Person2's doctor diagnosed overeating, advised less red meat. Person1 supported the dietary change."
test_216,"Person1 firmly rejects Person2's desperate pleas to stay, vowing to leave and never return."
test_217,"Person1 learns about library rules and procedures from Person2, and expresses interest in spoken English books."
test_218,"Person1 and Person2 enjoy a sunny day outdoors, discussing weather, seasons, and a potential beach visit."
test_219,Person2's camera film is confiscated for unauthorized museum photography; they're directed to a souvenir shop for slides and postcards.
test_220,"Person2 consults with bank representative Person1 about a loan, but poor credit score deters application."
test_221,"Monica successfully presents at a meeting, credits colleagues for support, and expresses love for challenges and personal growth."
test_222,"Tom and Person1 plan a morning run together, despite Person1's difficulty with early rising."
test_223,"Person1 inquires about a Japanese restaurant's menu and hours, plans to visit, and Person2 welcomes them."
test_224,Person1 and Mr. Simpson agree to a lunch meeting at 12:30 on Thursday.
test_225,"Person1 enlists Person2's help to find a high-end restaurant for a date, eventually settling on the Gramercy Tavern."
test_226,Person1 pays $50 for a $42.50 meal but Person2 declines the extra as a tip.
test_227,"Person1 and Person2 compare the popularity of various sports in their countries, revealing football, golf, and rugby as favorites."
test_228,"Person2 books a $980 flight to Helsinki through Freedom Travel, with a transfer at Kennedy Airport and a vegetarian meal request."
test_229,Person1 plans to visit Disney World for the first time with their experienced grandmother in Florida.
test_230,"Person2 hasn't visited Australia but desires to, especially the Great Barrier Reef, due to its marine life."
test_231,"Person1 enjoys walking and watching sports, while Laura exercises at the gym and plays various sports."
test_232,Person2 shares their life journey from Chicago to Los Angeles and Munich with Person1.
test_233,"Person1 bought a suit for $150 from a shopping center, but Person2 doubted its value."
test_234,"Ann interviews Robin about the Martha Bicycle Club's mountain lake cycle tour, a non-competitive fitness event attracting 1200 cyclists."
test_235,"Person1 helps Person2, a novice drinker, navigate the bar menu, leading to satisfaction with a non-alcoholic cocktail, the Singer."
test_236,"Person1 treats Gregory to lunch, discusses bungee jumping enthusiasm, but loses his wallet."
test_237,Person1 learns from Person2 how to research WWII's Normandy Landing online and considers further study at the library.
test_238,"Experienced gym-goer helps newcomer with workout machine, suggesting a routine for physique improvement and emphasizing the importance of stretching."
test_239,"Person1 asks about parking, Person2 suggests the western student structure but is unsure of current availability."
test_240,"Susan explains to Emily, a new US employee, about various paycheck deductions including federal and state taxes, and health insurance."
test_241,"Person2 teaches Person1 how to use a vending machine, discussing its unreliability, and wishes them a good day."
test_242,"Person2 plans to meet his online girlfriend in Thailand and propose, attributing their fast-paced relationship to online interactions."
test_243,"Kate shows James her redecorated living room, featuring new furniture and curtains, a cleaned carpet, and a rug from China."
test_244,"Person2 designs an intense daily workout routine for a reluctant Bill, assuring him he will adapt."
test_245,"Person1 seeks advice from premedical student Marquet about enrolling in a science course, expressing concern about struggling with maps."
test_246,"Person2 proposes eco-friendly changes at school and personal life, inspired by environmental science lessons."
test_247,"Person1, a toy department worker, shares holiday stress and exhaustion with sympathetic friend, Tony."
test_248,"Sue declines cake at a party due to dietary restrictions, expresses a desire for soup, and plans to visit a restaurant with Bill later."
test_249,Person2 buys a stylish summer outfit for 160 yuan at a shop offering a 20% discount.
test_250,"Person1's failure to reconfirm their international flight led to cancellation, forcing them to book the next available flight."
test_251,"Person1 and Person2 discuss their family's Easter traditions, including church, a potluck, and an egg hunt for children."
test_252,"Person1 seeks advice on managing son Tony's negative behavior; Person2 suggests patience, respect, and positive reinforcement."
test_253,"Person1 and Person2 discuss plans for their friends' bachelor and bachelorette parties, debating over appropriate activities."
test_254,Person1 assists Person2 in obtaining a ballot for voting after verifying their ID.
test_255,"Person1 and Person2 discuss potential layoffs, suspecting they might be affected but believing colleagues George, Andy, Lisa, and Michael are safe."
test_256,"Person1 and Person2 discuss rising divorce rates in China, attributing it to young people's haste and lack of seriousness in marriage."
test_257,"Judy informs Person1 about their planned expenditure of 13,000 RMB, suggesting ways to cut costs."
test_258,"Person1 reveals Mary's unexpected marriage to Jerrod and her plans to move to Paris, surprising Person2."
test_259,"Person1 lends money to distressed Person2 who lost their wallet, and they plan to run errands together."
test_260,"Murphy Music acquires rival U-Tunes, potentially reshaping industry competition and market strategy."
test_261,"Tom introduces new assistant to Joe, who finds her arrogant; Tom disagrees, leading to a perception conflict."
test_262,Sarah felt ignored in an inefficient meeting; Person1 advised her to keep points concise and discuss complex matters individually later.
test_263,"Person1 and Person2 discuss the significance and dangers of religious pilgrimages, particularly the Islamic Hajj, and the role of faith in healings."
test_264,"Mike encourages Ted to confess his romantic feelings to Jenny, despite Ted's fear of rejection."
test_265,"Person1 learns from Person2 about using calm reflection, classical music, and physical activities as anger management strategies."
test_266,Person1 learns about their extended family in New Zealand and their upcoming visit to Europe.
test_267,"Person1 congratulates Mr. Stuart on his city marathon win, both expressing excitement and pride in his achievement."
test_268,"Person2 gets help from Person1 to choose duty-free gifts for his family, keeping under a $300 limit."
test_269,"Person1 worries about high UK roaming charges; Person2 suggests using a local SIM card, costing around 110 RMB."
test_270,Person1 offers Person2 a job with higher salary and benefits; Person2 values recognition over pay.
test_271,"Person1 and Person2 discuss their contrasting views on Barry and Paul, reflect on their personalities, and plan a birthday party."
test_272,"Person1 seeks a 3-bedroom house in Pasadena or Arcadia, within ABC School District. Person2 agrees to find suitable options."
test_273,"Person1 postpones decision on samples, Person2 leaves them for further review and plans a follow-up call next week."
test_274,"Person1 needs to take bus 268 and 261 to reach Sons from PHS, as advised by Person2."
test_275,Mr. Lee offers Mrs. Word a ride home and she helps him with his umbrella in bad weather.
test_276,"Person1 examines Person2's arm pain, suggests it's not serious but recommends an X-ray and overnight hospital stay."
test_277,Shelley from IBA assists a tourist who lost his International Credit Card in a hotel lobby bar.
test_278,"Person1 plans to nap undisturbed, declining Person2's wake-up offer, and is teased about dreaming of dinner."
test_279,"Person1 assists Person2 in ordering Chinese food and setting up the table, providing bean milk and beef meals as requested."
test_280,"Person1 and Person2 prepare to order food; Person1 is excited for cream cakes, while Person2 dislikes them."
test_281,Lucy prefers listening to singing at a gathering and encourages Stanley to perform an Elvis song.
test_282,Person1 questions if home video players could replace cinemas; Person2 suggests theatres should evolve into social hubs.
test_283,"Salesperson suggests brown, silk, and cotton dresses to a customer who prefers a white dress for the warm season."
test_284,Joshua confronts his father about overdue allowance; father agrees to pay from his secret jar after learning Joshua's responsible plans.
test_285,"Person1 and Person2 plan for Mike's birthday party, discussing time and transportation arrangements."
test_286,"Person1 seeks to mail a package, buy stamps and a money order; Person2 directs them to different service windows."
test_287,"Person1 and Person2 discuss the severity of natural disasters, highlighting the human spirit during such events."
test_288,"Person1 dislikes the long rainy season and prefers warm weather, while Person2 is more optimistic about the upcoming spring."
test_289,"Person1 and Person2 plan to visit the Olympic souvenir store post-volleyball match to buy gifts, particularly interested in 'Huan Huan' mascots."
test_290,Person1 agrees to buy a lightweight aluminum pan with a lid from Person2 after rejecting a heavier option.
test_291,"Two individuals plan to meet after work due to heavy workloads, with one offering the other a ride."
test_292,"Mr. Becker defends government service as rewarding and secure, with competitive salaries, and counters the stereotype of lazy bureaucrats."
test_293,"Person1 introduces Pete to Henry, both from New York, now living in Beijing and Manhattan respectively. They plan an evening in Beijing's bar district."
test_294,"Julie explains her week-long absence to Mr. Jones, attributing it to suspected food poisoning from street food."
test_295,Mike helps his busy mother prepare for guests by buying groceries and making coffee.
test_296,"Person1 welcomes the environmentally-conscious but exhausted Person2 to Berlin, who agrees to consider flying next time."
test_297,"Person2 confidently applies for a job involving weekend work, travel, social interaction, and language skills, despite lacking experience."
test_298,Amy arranges to return Jimmy's book at a cafe after he missed her call due to a picnic.
test_299,"Peter prioritizes watering a dry garden before joining Person1 for tea, but unexpected rain allows him to do both."
test_300,"Person1 calls for an urgent meeting about a crucial order, despite Ken's absence, promising to update him later."
test_301,"Person2 seeks Person1's help to mail an overweight letter, opts for registered overnight service, pays $10, and leaves."
test_302,Dr. Person1 diagnosed Mr. Smith with a severe infection and prescribed antibiotics and a cream.
test_303,"Person1 advises Person2 on portable, distinctively Chinese crafts, recommending paper-cuts, embroidery, and batik."
test_304,"Person1 educates Person2 about the Eiffel Tower's history, height, and designer, Gustave Eiffel."
test_305,"Brian, proficient in English, recently arrived in the U.S. and has visited Las Vegas, but not California."
test_306,"Person1 reassures worried Person2 about a late third party, suggesting they might be returning home."
test_307,"Person1 warns Person2 of potential future issues due to their actions, but Person2 dismisses these concerns."
test_308,"John is frequently dating a woman, suggesting love; friends approve of the relationship."
test_309,"Person1 and Person2 discuss visiting historical sites in London, expressing interest in landmarks, notable figures, and British history."
test_310,"Daniel surprises Person2 by favoring science over PE, refuting his 'naughty' image and showing academic interest."
test_311,Person1's baby shower turns urgent as her water breaks amidst gift opening and game playing.
test_312,"Person1 wants to sightsee in China, mother agrees but can't accompany due to busyness."
test_313,"Tim and Karren enjoy their conversation, express a desire to meet again, and bid farewell."
