TestID,Summary
test_78,"Person2 describes the company as one of the largest and best in toy production, with over 10,000 employees worldwide. They express interest in the sales department and mention their current salary of 2,000 yuan per month. Person1 informs them that the starting salary for a clerk in their company is 2,500 yuan per month, with potential for a raise after three months. Person1 also mentions fringe benefits such as semi-annual bonuses, a small bonus during the Spring Festival, and four weeks of paid vacation per year. Person2 asks about insurance and health insurance, and Person1 assures them that those benefits are provided. Person2 is satisfied with the offer."
test_79,"Person1 wants to sign the agreement, but Person2 says it's not ready. Person1 asks for it to be expedited, and Person2 offers a draft for review. The draft is missing packing terms. Person2 suggests typing it that evening for signatures, and Person1 agrees."
test_80,"Person1 called ABC Rent-a-car Company to report a car accident near the border while on the way to Niagara Falls. Person1 is all right, but their friend is seriously injured. Person2 agreed to call an ambulance and the police."
test_81,"Person1 asks Person2 for directions to the school clinic. Person2 gives clear instructions, which Person1 repeats to confirm. Person2 confirms and estimates it will take five minutes. Person1 expresses gratitude."
test_82,"Person2 complains about noise, Person1 apologizes, no available rooms today, but will have some tomorrow. Person2 agrees to wait."
test_83,"Person1 informs Person2 about a car waiting outside, asks about their flight, and invites them to a banquet and sightseeing. Person2 expresses gratitude."
test_84,Person1 asks for directions near Olympic Park. Person2 suggests taking Bus No. 713 to Liu Ichang for Chinese antique stores.
test_85,"Person1 suggests calling repairmen to solve Person2's computer problem, and Person2 agrees to do so after seeking advice from Mr. Li."
test_86,"Person2 seeks gift advice from Person1 for his mother's birthday. After considering various options, they settle on a gold watch."
test_87,"Person1 and Person2 have a friendly conversation about coffee, opening a branch, Person2's son, and a presentation with concerns about room capacity."
test_88,"In Russia, everything happens quickly, from talking to driving, while in Canada, people are more relaxed."
test_89,"Person1 and Person2 discuss vacation plans to the Caribbean, expressing concerns about frequent storms but remaining hopeful about the trip."
test_90,"Person1 asks their mother for fruit for the picnic, but the oranges are gone. Person2 suggests grapes or apples, and Person1 agrees to take grapes."
test_91,Person1 inquires about the price of renting an economy car. Person2 states it is $19 per day or $129 per week with unlimited mileage. Person1 requests to rent one for the next morning. Person2 asks for Person1's driver's license and requests them to fill out a form.
test_92,"The appropriateness of smiling depends on context and position, with one person arguing against smiling in certain situations while another defends it."
test_93,"Person1 and Person2 discuss positive sales results, attributing the company's growth to a new marketing strategy and President Wallace's leadership."
test_94,Person2 lost their backpack with wallet and money in a taxi. Person1 offers to lend money and drive them home.
test_95,Person1 thanks Person2 for the meal and explains that tipping is not customary in China except for a service charge in some places. Person2 admires the no-tipping system and asks about tipping cab drivers and porters. Person1 explains the payment system for cabs and tipping practices for porters. Person2 jokes about a revolution if their country adopted a similar system.
test_96,"Bill is happy because he made a move based on something he read about his roommate, Brain Locker, and Person1 recalls seeing him."
test_97,Person1 provides their information to Person2 to pay their bill. Person2 calculates the total amount owed and allows Person1 to pay by credit card.
test_98,Susan calls Carol to confirm the party date. Person1 tells Susan the party is tomorrow night at 8:30 at Jill's House and suggests bringing a dessert.
test_99,"Person1 recognizes Person2 but Person2 denies knowing them, leading to a frustrating conversation that ends with Person2 leaving."
test_100,"Person1 is skeptical about Trump's re-election, while Person2 strongly supports him and expresses confidence in his ability to improve America."
test_101,"Person1 seeks help using the ATM, Person2 explains the steps, and Person1 is grateful for the assistance."
test_102,"Susan Miller calls John to inquire about the memo on office procedures, but John doesn't know its location. Susan thanks him regardless."
test_103,"Person1 invites Lily to a picnic at the river, suggesting a walk and supper, and tells her to wear comfortable clothes."
test_104,Person1 asks Person2 about their experience with Chinese feasts. Person2 mentions Beijingers' hospitality and explains the differences in dining etiquette. Person1 shares a table etiquette rule and Person2 apologizes for not knowing.
test_105,Mary enjoys watching movies and mentions that she rents movies from a store called Movie Salon. Frank considers signing up for a membership at Movie Salon.
test_106,"Person1 asks Person2 if they have ever been in a political party. Person2 says no, but considered joining the green party. Person1 knows Person2 cares about the environment and asks if they were in Greenpeace. Person2 confirms, but didn't have enough time. Person1 thinks the green party won't win elections. Person2 agrees, but smaller groups can influence bigger parties. Person1 thinks people are not politically aware. Person2 agrees and finds it strange given media coverage."
test_107,"Person1 takes responsibility for mistakes in goods, promises to investigate and solve the first problem, admits fault and agrees to exchange merchandise for the second problem. Person2 hopes for improvement and Person1 assures a plan to prevent similar issues."
test_108,"Person1 asks Person2 if they witnessed the robbery, and Person2 confirms. Person1 asks for details, and Person2 explains seeing the masked robber enter alone with a gun. Person1 requests Person2 to come to the station for further questioning, and Person2 agrees."
test_109,Person1 is hungry and asks Person2 about dinner plans. Person2 informs Person1 that their parents are going out for dinner and suggests ordering pizza.
test_110,"Person1's resolution to go on a diet and cut out junk food is doubted by Person2, who later catches Person1 eating chips."
test_111,"Person2 wants to register for a full class, but Person1 suggests using a special code for majors to get in."
test_112,"Person1 asks Person2 for the time, Person2 offers their umbrella, and they decide to walk together to the Garden Hotel."
test_113,"Person1 asks Person2 about his car, Person2 reveals he got a new one, Person1 admires it, they discuss its cost and performance, Person1 compliments Person2's choice."
test_114,Person1 asks Person2 about the time of a big fire. Person2 initially says it happened at night but later remembers it was around 10 o'clock.
test_115,Person1 informs Person2 about the payment amount and service charge. Person2 tries to negotiate but fails. Person2 pays with a credit card and Person1 offers to wrap the purchase.
test_116,"Person1 explains the details of the regular car wash package to Person2, who agrees to it."
test_117,"Person2 is unsure about where to spend their holidays and mentions their wife's interest in Egypt. They consider traveling by sea, but express concerns about the time it takes. Person1 suggests they will have a good time, but Person2 mentions their wife's worries about leaving responsibilities behind."
test_118,"Person1 asks Person2 for help with machines. Person2 explains warming up, suggests a training card, and encourages not pushing too hard."
test_119,Person1 and Person2 discuss their unemployment situation and consider applying for electrician positions together.
test_120,"Person1 asks Person2 if they fed the puppies, Person2 confirms and agrees to give them a bath later. Person1 reminds Person2 about the vet appointment on Saturday at 11 am, and Person2 assures they will remember."
test_121,"Person1 asks Person2 for a $200 loan, but Person2 can only offer $20. Person1 is grateful and invites Person2 for dinner."
test_122,"Person2 confirms working in a charity organization for 2 months, learning about love, sympathy, and equality, which had a positive impact on their mindset."
test_123,Person1 asks Person2 for contact information. Person2 suggests calling or emailing and asks when Person1's organization will decide. Person1 says one week. Person2 thanks and says goodbye.
test_124,"Person1 asks Person2 for a Chinese wine recommendation. Person2 suggests Moutan, which pairs well with dishes like Roast Beijing Duck. Person1 agrees to try it."
test_125,Person1 informs Person2 about a wedding and confirms their attendance. Person2 missed the call but still plans to attend and has bought a present. Person1 asks Person2 to invite Megan and they plan to drive together.
test_126,Person1 suggests having desserts and asks if Person2 is still hungry. Person2 expresses interest in trying something sweet.
test_127,"Person1 asks Person2 about his education (Yale, Economics), age (27), work experience (5 years at a bank), and salary ($500/week)."
test_128,"Person1 buys a Digital Barbie doll for their niece for $29.95, paying in cash and thanking Person2 for the suggestion."
test_129,"Person2 asks Person1 for a pair of Jordan sport shoes in size 41. Person1 provides the shoes, and Person2 asks for a discount, but Person1 explains they are already on sale."
test_130,"Person1 gets directions to the science museum from Person2, who explains how to use the ticket machines and navigate the train system."
test_131,"Simon discusses his retirement and phased retirement scheme with Person1, explaining that he has been spending time with family and traveling. He also mentions the benefits for the company in terms of flexibility and access to his contacts."
test_132,"Person1 suggests Person2 to dance with a woman at a party, but Person2 refuses because he thinks she looks intellectual. Person1 argues that Person2 needs to change his mindset and find a woman who fulfills his needs. Person2 disagrees and prefers a woman who stays home and takes care of household chores. Person1 criticizes Person2 for not sharing household responsibilities and predicts he won't find a woman who will put up with that. Person2 asks Person1 about his idea of a perfect woman, and Person1 describes someone outgoing and non-judgmental. Person2 decides to go home alone."
test_133,"Person1 mentions a storm and a fallen branch, but reassures Person2 that there was no damage. Person2 dislikes storms and wishes for better weather. Person1 mentions blossoming flowers in April. Person2 still complains about the weather, but Person1 reminds them of a good March."
test_134,"Person1 suggests watching TV, but Person2 finds it boring and prefers activities that they can learn from, like making music together."
test_135,"Person1 reassures Person2 about their nerves, explains the schedule, and suggests buying food during the break to avoid getting hungry."
test_136,"Adam's knee is improving, and Person1 advises him to avoid running. Person1 offers to watch Michigan's game films with Adam, who agrees and praises Michigan's basketball team. Person1 suggests Adam rest his knee and watch the films, and Adam plans to return to practice tomorrow."
test_137,Person1 asks Person2 to print a copy as their printer is broken. Person2 agrees to help and offers to edit it too. Person1 appreciates Person2's writing skills and agrees.
test_138,"Person1 asks Person2 for help with a curtain, and Person2 offers to hold the ladder while Person1 puts it up. Person1 is grateful."
test_139,Person1 asks Jack to check his calendar for a camping trip. Jack suggests the weekend after next as he is busy on other weekends.
test_140,"Person1 forgives Person2 for not contacting them while away fighting fires. Person1 reveals pregnancy, but Person2 questions paternity."
test_141,"Person2 is worried about their daughter's indecision about college and her tendency to disagree with them, but Person1 advises giving her freedom to make her own decisions."
test_142,"Person1 fears losing their job and financial consequences, while Person2 offers support and practical solutions. Person1 realizes losing their job might have positive outcomes."
test_143,Person2 is excited about their friend from the UK visiting and plans to host them and attend their speech on multimodal text generation.
test_144,Person2 declines an invitation to go to John's house due to feeling sick and suspects they caught it from a sick co-worker.
test_145,Person2 books a double room at York Hotel for 3 nights starting from July 20th at $130 per night including breakfast.
test_146,"Person1 asks for other areas to consider. Person2 suggests West Derby, but Person1 insists on a cheap single room in a flat. Person2 mentions another office in South Derby and provides a contact."
test_147,"Person1 and Person2 engage in a blame game, accusing each other for various actions that led to a problem."
test_148,Person1 calls Person2 to ask about a delayed order for 100 computers. Person2 explains the delay and provides Steve's phone number.
test_149,"The Washington Post was founded in December 1877, making it younger than the New York Times, which was founded in September 1851. The Los Angeles Times was first published in December 1881."
test_150,"Person1 helps Person2 troubleshoot email issue, discovers attachment size is the problem, suggests sending compressed file instead."
test_151,Person2 had a marvelous weekend and thanked Person1 for the invitation. Person1 enjoyed having Person2 and invited them to visit again in Changsha.
test_152,"Person1 is indecisive about what to eat, but Person2 suggests Chinese food from Panda Express, which Person1 agrees to."
test_153,Tom is informed by Marry from Hans furniture store that they have chosen another candidate for the sales position due to more experience. Tom requests reconsideration and offers to work overtime.
test_154,"Person1 is receiving unwanted calls and becomes increasingly aggressive, demanding the caller's identity and threatening to involve the police."
test_155,Person2 expresses interest in becoming a music teacher and discusses their love for music. Person1 discusses the benefits of classical music and suggests students should listen to more of it. The interview concludes with Person2 asking for suggestions on where to find classical music recordings.
test_156,"Person2 is excited to meet the girl who lives below him, despite potential complications of dating a neighbor."
test_157,"Person1 is concerned about Mirella's casual attire after returning from Silicon Valley, while Person2 explains the influence of the relaxed working atmosphere there. Person1 finds it strange compared to their formal dress code, but Person2 reveals that management gave Mirella new dresses as a hint."
test_158,Person1 asks Person2 about setting up a law office. Person2 confirms and expresses gratitude for Person1's offer of help. Both wish each other success and good luck.
test_159,"Peter tells Kate he was online last night, not just playing games but also listening to music. He plans to rest now as he is tired."
test_160,"Person1 and Person2 discuss the decline of ships and boats in transportation, noting the closure of passenger liners but the continued use of boats for transoceanic cargo."
test_161,"Person1 checks on Person2's well-being, who reveals a lack of sleep due to a nightmare. Person2's mother comforts them with cookies and milk, causing both gratitude and embarrassment. Person2 also expresses concern about college acceptance, but Person1 offers reassurance."
test_162,"Ernie and Person2 plan to start a band and discuss playing Vanilla Ice songs, with Person2 suggesting buying them on iTunes."
test_163,"Person1 asks Person2 about their trip to New Orleans, and they discuss various activities before deciding to make a theater reservation."
test_164,"Person1 confirms the item's fit, chooses to pay with a credit card, signs, and is wished well by Person2."
test_165,"Person1 tells Person2 that Mr. Foster wants the training manuals, but Person2 can only deliver them tomorrow afternoon."
test_166,Person2 confirms plans for a vacation tour from Long Island to Salt Lake City to celebrate their brother's birthday.
test_167,"Person1 asks about Pamela's whereabouts and Person2 informs them that their flight is being announced. Person1 asks if Person2 is rushing them and Person2 clarifies that they are just reminding them about the time. Person1 asks Person2 to take care of Pamela while they are away and Person2 agrees. Person1 expresses gratitude towards Person2 for their support during their company's bankruptcy. Person2 humbly states that they are just doing what they think is right. Person1 thanks Person2 and mentions that they have to leave, asking them to inform Pamela that they will write to her."
test_168,Person1 asks Person2 for help finding the busiest street. Person2 suggests seventy seventh street and recommends taking Bus No. 12.
test_169,"Person1 asks Person2 about the program they are watching on Islam. Person2 explains it is about the haj pilgrimage to Mecca and discusses its significance. They also mention accidents and stampedes that occur due to the large number of pilgrims. Person1 brings up pilgrimages in other faiths and Person2 mentions Lourdes as a place for healing. Person1 wonders if it is magical, but Person2 believes it is the faith that brings about healing."
test_170,Person1 asks for directions to central department stall and national bank. Person2 provides directions and wishes good luck.
test_171,"Person1 suggests going to London and invites Person2. They discuss transportation options, with Person1 preferring the train and Person2 preferring the car. They consider the cost difference and eventually suggest going by express bus."
test_172,"Person1 and Person2 discuss the terrible food at a crowded food station, agree that blaming the server is unfair, and talk about the unhealthiness of fast food."
test_173,"Person1 offers Person2 a drink and appetizer, Person2 requests lemonade and barbeque wings. Later, Person2 orders baby-back ribs."
test_174,"Person2 orders a meal, Person1 confirms and gives the total price, Person2 pays and thanks Person1."
test_175,"Person1 and Person2 discuss breakfast options, with Person2 making muffins and Person1 offering to make eggs. Person2 requests sunny side up eggs, which Person1 dislikes. Person2 shares a story about scrambled eggs, and Person1 complains about overcooked soft boiled eggs. Person2 calls Person1 picky, and Person1 mistakenly makes fried eggs instead of sunny side up, frustrating Person2."
test_176,"Person2 suggests going to The Grand Hotel, providing the address as 11th Avenue, Park Street. Person1 recognizes the location."
test_177,Person1 asks Person2 if they can take a picture to show their children what an American policeman looks like. Person2 agrees.
test_178,"Person1 apologizes for not having any vacant rooms and suggests the Sunset Hotel, which is three blocks away. Person2 is grateful."
test_179,"Person2 has applied for a US visa to study, finding the process complicated and time-consuming due to gathering necessary documents. Many applications are rejected due to incomplete forms or missing documents. Chinese people are treated more strictly due to visa rule violations."
test_180,"Person1 apologizes for being tired and wants to go to bed early, indicating they don't want to see Person2 again. Person2 disagrees, but Person1 declines their offer to meet for drinks."
test_181,"Mary explains that she shops online frequently due to convenience, time-saving, wide variety of products, lower prices, and home delivery."
test_182,"Person1 asks Person2 if they know American accounting, but Person2 says no as they haven't worked in an American company. Person2 then lists the fundamental accounting concepts."
test_183,"Person1 invites Person2 to join them on a trip to Xi'an in July, but the trip has been shortened to one week due to financial constraints. The cost is estimated to be around 2000 yuan. They also discuss their dream holiday destinations."
test_184,"Person1 offers help to Person2 who wants to rent movies. Person1 suggests romance movies, but Person2 clarifies they are for their daughter. Person1 explains the free membership process and rental prices. Person2 decides to rent movies tonight for $7.50 and asks about the return date. Person1 reminds them of the Thursday deadline and mentions an overdue fee. Person1 wishes Person2 to enjoy the movies and Person2 thanks them."
test_185,"Person1 is searching for Mr. Lee to deliver a parcel, but Person2 asks them to leave it on their desk and wait for a discussion."
test_186,"Person1 asks about the situation and flight schedule. Person2 says the airport is closed and flights will resume in the morning. Accommodation has been arranged at the airport hotel, with two passengers sharing a room. Person1 mentions needing lights on to sleep, and Person2 mentions another passenger with the same habit."
test_187,"Person1 and Person2 have a friendly disagreement over who should pay for a meal, but eventually agree to split the bill."
test_188,Person1 asks why Person2 is still awake and suggests they should be asleep. Person2 explains their trouble sleeping due to stress. Person1 advises relaxation techniques and taking breaks while studying. Person2 agrees and asks for music recommendations. Person1 suggests light or classical music. Person2 expresses excitement and says goodnight. Person1 bids them goodnight with a playful saying.
test_189,"Person1 wants to renovate their outdated kitchen to make it beautiful and clean, while Person2 questions the need to follow trends."
test_190,"Person2 thinks Professor Wood is a brilliant scientist, but both agree that the teacher may be a little absent-minded."
test_191,"Person1 requests test results, Person2 advises scheduling an appointment. Person1 worries about health, Person2 reassures and suggests discussing later with support."
test_192,"Martin expresses confidence in his exam preparations and confirms that he is working on weekends for pocket money. He is grateful to Mister Lamb for helping him with his financial problem. Martin agrees that the lack of pocket money was a problem and mentions that he couldn't afford the bus fee to go out with friends. However, he is now okay with a part-time job. Martin speaks positively about the students welfare club, stating that he has no complaints and thinks it is fantastic."
test_193,"Person1 wants to send a package to Korea via first class mail, but it is too expensive. They opt for a cheaper option with a longer delivery time."
