TestID,Summary
FR_20091112_RATP_SCD_0758,"Le client (Spk_C) appelle le Service Clients à Distance pour obtenir des informations sur la possibilité d'obtenir des cartes de transport pour un séminaire qu'il organise à Paris. Il demande si la RATP dispose d'un service grand compte ou professionnel. L'agent (Spk_B) confirme qu'il existe un service grand compte, mais qu'il faut un minimum de 150 euros de commande. Le client précise qu'il y aura environ 50 personnes et que le séminaire aura lieu la semaine du 23. L'agent propose de le mettre en relation avec quelqu'un du service grand compte et demande au client de patienter. L'appel est ensuite transféré à un autre agent (Spk_D) qui confirme les informations fournies par le premier agent et prend note de la demande du client. L'appel se termine avec la confirmation que tout est en ordre. 

Le problème principal de l'appel est la demande d'informations sur les cartes de transport pour le séminaire. Les sous-problèmes incluent la confirmation de l'existence d'un service grand compte, le minimum de commande requis et la date du séminaire. L'appel est résolu car le client a obtenu les informations nécessaires et a été mis en relation avec le service grand compte."
FR_20091112_RATP_SCD_0679,"Le client appelle pour signaler qu'elle a oublié un sac contenant des radios à la clinique Arago. Elle explique qu'elle avait rendez-vous avec un chirurgien et qu'il lui a proposé de lui porter les radios. Elle a pris le métro et a posé le sac par terre, mais elle l'a oublié en descendant du métro. Le client demande si les radios ont été retrouvées et donne son nom pour les identifier. L'agent demande des détails sur le sac et le nom du client. L'agent recherche les radios mais ne les trouve pas. Il explique que si les radios sont retrouvées, elles seront renvoyées à la préfecture de police. Le client demande à l'agent de garder les photos des radios si elles sont retrouvées et lui demande de ne lui envoyer que les ordonnances du médecin. L'agent suggère au client de consulter son médecin pour obtenir une nouvelle ordonnance et passer l'examen. Le client remercie l'agent et décide d'appeler son chirurgien. L'agent s'excuse pour le désagrément et souhaite une bonne journée au client."
FR_20091112_RATP_SCD_0897,"Le client appelle pour signaler un problème qu'il a rencontré lors de son voyage à l'aéroport d'Orly. Il explique qu'il a pris la navette Jet Bus pour se rendre à Orly Ouest, mais a découvert que le service avait été supprimé. Il a donc pris une autre navette pour se rendre à Orly Sud, puis a pris le RER B pour se rendre à Châtelet. Cependant, au lieu de descendre à Châtelet, il a été déposé à Denfert-Rochereau. Il a exprimé son mécontentement à la RATP, mais n'a pas obtenu de remboursement. Il demande donc s'il peut faire quelque chose pour obtenir un remboursement.

L'agent explique que malheureusement, une fois que le billet a été validé, il n'y a pas de procédure de remboursement. Cependant, elle propose de lui donner les coordonnées du Service Clientèle d'Orlyval pour qu'il puisse faire une réclamation. Elle précise que le billet doit être envoyé avec une lettre explicative mentionnant le mouvement de grève. Elle souligne que la politique de remboursement dépend du Service Clientèle d'Orlyval, mais qu'il peut toujours essayer de faire une réclamation.

Le client accepte de faire une réclamation et demande les coordonnées du Service Clientèle d'Orlyval. L'agent lui donne l'adresse et lui explique la procédure à suivre. Elle mentionne que le billet doit être envoyé avec une lettre explicative mentionnant le mouvement de grève. Elle précise que bien que la politique de remboursement soit généralement de ne pas rembourser les billets validés, il peut toujours essayer en raison du mouvement de grève.

En conclusion, le problème principal de l'appel est le problème rencontré par le client lors de son voyage à l'aéroport d'Orly. Les sous-problèmes incluent la suppression de la navette Jet Bus, la mauvaise destination du RER B et l'absence de remboursement. La résolution de l'appel dépendra de la réponse du Service Clientèle d'Orlyval à la réclamation du client."
FR_20091112_RATP_SCD_0795,"Le client est un demandeur d'emploi en formation qui a besoin de se déplacer à Paris pendant huit mois. Il souhaite savoir s'il existe un tarif adapté à sa situation. L'agent lui propose le passe Navigo Orange, mais précise qu'il n'y a pas de réduction pour les chômeurs, seulement pour les personnes au RMI. Le client doit se rendre en agence avec sa carte d'identité et un justificatif de domicile pour obtenir le passe. L'agent lui indique l'agence la plus proche de chez lui, à la Gare Montparnasse. Le client demande si la souscription en ligne est possible, mais l'agent explique que cela prendra environ trois semaines, alors que l'obtention en agence est immédiate. Le client est satisfait de cette réponse et remercie l'agent. La résolution de l'appel est donc positive, le problème du client a été résolu."
FR_20091112_RATP_SCD_0731,"Le client appelle pour signaler la perte d'une petite trousse bleue contenant du maquillage, des médicaments, des seringues et des bijoux, dont une bague de sa grand-mère. Il explique qu'il a déjà contacté Corsair et l'aéroport d'Orly, mais sans succès. Le client demande si la trousse a été retrouvée dans le bus qui l'a conduit de l'aéroport à Denfert-Rochereau. L'agent prend note de la description de la trousse et des objets qu'elle contenait. L'agent vérifie les objets trouvés mais n'a pas retrouvé la trousse en question. L'agent conseille au client de se rendre aux objets trouvés de la rue des Morillons à Paris. Le client demande le numéro de téléphone et l'agent le lui donne. La conversation se termine avec des remerciements mutuels et des salutations. Le problème principal de l'appel est la perte de la trousse bleue et des objets qu'elle contenait. Le sous-problème est la recherche de la trousse dans le bus et les autres endroits contactés. L'appel n'a pas été résolu au cours de cette conversation."
FR_20091112_RATP_SCD_0830,"Le client a appelé pour signaler la perte de son sac dans le métro. Il décrit le sac comme un sac Eastpak bleu anthracite avec un instrument de musique à l'intérieur. Le client a perdu le sac dans la rame de la ligne sept du métro. Il mentionne également qu'il y avait une trousse, des partitions et d'autres documents à l'intérieur du sac. Le client ne se souvient pas s'il y avait des papiers à son nom dans le sac. L'agent vérifie si le sac a été retrouvé et informe le client qu'il peut le récupérer à la station Mairie d'Ivry. L'agent donne également les horaires de récupération du sac. Le client exprime sa gratitude et prévoit de se rendre à la station pour récupérer son sac. L'appel se termine avec des remerciements mutuels et des salutations.

Le problème principal de l'appel est la perte du sac dans le métro. Les sous-problèmes incluent la description du sac, les objets à l'intérieur du sac, la localisation de la perte et la procédure de récupération du sac. L'appel est résolu avec succès car le sac a été retrouvé et le client est informé de la procédure pour le récupérer."
FR_20091112_RATP_SCD_0851,"Le client appelle pour obtenir des informations sur l'achat de tickets et de cartes pour un voyage scolaire à Paris. Le problème principal est de savoir comment obtenir les tickets et les cartes nécessaires. Le sous-problème est de savoir s'il faut les envoyer par courrier ou les obtenir directement à Paris. L'agent explique que les tickets et les cartes doivent être achetés sur place à Paris, et donne des instructions sur les points de vente RATP où les obtenir. Le problème du client est résolu au cours de l'appel, car il reçoit les informations nécessaires pour acheter les tickets et les cartes à Paris."
FR_20091112_RATP_SCD_0782,"Le client appelle pour obtenir des informations sur un trajet. Elle souhaite se rendre de la rue d'Alger à Massy à la rue Saint-Denis à Colombes. Elle demande également à éviter de prendre le RER B en raison des grèves. L'agent recherche l'itinéraire et propose au client de prendre le bus 197 jusqu'à Porte d'Orléans, puis la ligne 4 du métro jusqu'à Porte de Clignancourt. Ensuite, elle doit prendre le bus 166 en direction d'Audra jusqu'à la station Église de Colombes, à cinq minutes à pied de sa destination. Le client répète les instructions et demande une estimation de la durée totale du trajet, qui est d'environ deux heures quinze. Le client remercie l'agent et termine l'appel.

Problème principal de l'appel : Obtenir des informations sur un trajet.
Sous-problèmes de l'appel : Éviter de prendre le RER B en raison des grèves, obtenir des instructions détaillées pour le trajet.
Résolution de l'appel : Le problème du client a été résolu au cours de cet appel."
FR_20091112_RATP_SCD_0755,"Le client appelle le centre d'appels pour signaler qu'il a oublié son sac à dos dans un RER. Il précise qu'il l'a laissé dans la gare de La Défense, sur la ligne A, et qu'il est descendu entre 14h20 et 14h30. Le sac à dos est gris et noir, avec trois poches fermées par des fermetures éclair. À l'intérieur, il y a une paire de chaussures Nike, un jean et un petit pull, ainsi que des papiers personnels. L'agent propose de vérifier dans le RER et de fournir le numéro de la SNCF pour obtenir plus d'informations. Après avoir vérifié, l'agent indique qu'ils n'ont rien trouvé et donne le numéro de la SNCF (08 91 20 20 20) au client. Le client demande si l'appel est payant, ce à quoi l'agent répond que oui. Le client remercie l'agent et raccroche.

Problème principal de l'appel : Le client a oublié son sac à dos dans un RER.
Sous-problèmes de la conversation : 
- Le client précise les détails du trajet et de l'apparence du sac à dos.
- L'agent propose de vérifier dans le RER et de fournir le numéro de la SNCF.
- Le client demande si l'appel est payant.
Résolution de l'appel : Le problème du client n'a pas été résolu au cours de cet appel. L'agent a fourni le numéro de la SNCF pour obtenir plus d'informations."
FR_20091112_RATP_SCD_0813,"Résumé :

Le client appelle pour signaler la perte de son gant en cuir marron clair le 10 novembre à 15h23 dans le bus numéro 289. L'agent vérifie mais ne trouve aucun gant correspondant à la description. Le problème principal de l'appel est la recherche du gant perdu. Le sous-problème est la description détaillée du gant (couleur, marque). L'appel n'est pas résolu car le gant n'a pas été retrouvé."
FR_20091112_RATP_SCD_0783,"Le client appelle le Service Clients de la RATP pour signaler un problème avec sa carte vitale. Il explique qu'il s'est rendu dans un hôpital aux Antilles et que les informations de sa carte vitale n'ont pas pu être récupérées, ce qui a entraîné l'envoi d'une facture à payer. L'agent réalise que le client a composé le mauvais numéro et l'informe qu'il est au Service Clients de la RATP et non à la sécurité sociale. Le client réalise son erreur et raccroche. L'appel n'a pas résolu le problème du client car il a contacté le mauvais service."
FR_20091112_RATP_SCD_0810,"Le client appelle pour savoir s'il y a eu des incidents sur les lignes treize et six ce matin. L'agent vérifie les informations et informe le client qu'il y a eu une panne de matériel sur la ligne treize à partir de 7h39, ce qui a entraîné des perturbations du trafic. Une rame a dû stationner à Gabriel Péri. Sur la ligne six, il y a eu un voyageur malade à Edgar Quinet vers 9h07, ce qui a également entraîné une interruption du service. L'agent ne peut pas fournir la durée exacte des perturbations, mais indique que le trafic a repris progressivement. Le client demande si ces informations sont disponibles sur le site de la RATP, mais l'agent explique que seules les informations générales sur les perturbations sont disponibles en ligne et qu'il faut appeler pour obtenir des informations spécifiques par ligne. L'agent confirme qu'il y a bien eu des problèmes sur les deux lignes ce matin. La conversation se termine avec des salutations cordiales."
FR_20091112_RATP_SCD_0327,Le client appelle pour savoir si le T+deux de la Porte de Versailles à Val d'Issy est en fonction. L'agent confirme que le T+deux est en test et que les voyageurs ne peuvent pas l'emprunter actuellement. Le problème principal de l'appel est donc de savoir si le T+deux est en fonction. Le sous-problème est que le T+deux est en test et n'est pas accessible aux voyageurs. L'appel est résolu car le client a obtenu l'information demandée.
FR_20091112_RATP_SCD_0759,"Le client appelle pour obtenir des informations sur les horaires des trains entre Sartrouville et Bécon-les-Bruyères. Le client explique qu'il y a des trains qui font cette liaison mais pas toute la journée. Le client souhaite arriver à Bécon-les-Bruyères entre 9h30 et 9h45. L'agent vérifie les horaires et propose trois options : un train à 9h05, un autre à 9h15 et le dernier à 9h25. Cependant, l'agent précise que si le client prend le train à 9h25, il arrivera à 9h38. Le client décide de prendre le train précédent pour être sûr d'arriver à l'heure. Le client demande également s'il est possible de rejoindre cette ligne en descendant à Houilles-Carrières, mais l'agent indique qu'il faut appeler la SNCF pour obtenir cette information. Le client demande alors le numéro de téléphone de la SNCF, que l'agent lui fournit. Le client remercie l'agent et la conversation se termine.

Le problème principal de l'appel est de trouver les horaires des trains entre Sartrouville et Bécon-les-Bruyères. Les sous-problèmes de la conversation incluent la recherche des horaires, la décision de prendre le train précédent pour être sûr d'arriver à l'heure, et la demande d'informations sur la possibilité de rejoindre cette ligne en descendant à Houilles-Carrières. L'appel est résolu car le client obtient les horaires des trains et le numéro de téléphone de la SNCF pour obtenir plus d'informations."
FR_20091112_RATP_SCD_0738,"Le client appelle pour obtenir des informations sur les transports en commun à Fontenay-sous-Bois. Il demande un itinéraire en bus entre la rue Victor Musso et le boulevard de Verdun. L'agent propose de prendre le bus 127 en direction de Croix de Chavaux jusqu'à l'arrêt Les Parapluies, puis de prendre le bus 124 en direction de la Place du Général de Gaulle et de descendre à la rue de Joinville. L'agent estime que le trajet prendra moins d'une demi-heure et que le client sera à cinq minutes de la rue Victor Musso. Le client remercie l'agent et termine l'appel.

Le problème principal de l'appel est de trouver un itinéraire en bus entre la rue Victor Musso et le boulevard de Verdun à Fontenay-sous-Bois. Les sous-problèmes de l'appel sont la recherche d'un bus ou d'une navette et la clarification de l'adresse exacte de départ et d'arrivée. L'appel est résolu car l'agent fournit un itinéraire précis au client."
FR_20091112_RATP_SCD_0798,"Résumé de la conversation :

Le client (Spk_C) appelle pour signaler qu'elle a laissé un sac en toile dans le bus cent-vingt-trois lorsqu'elle est descendue à l'église d'Auteuil. Elle explique qu'elle n'a pas fait attention et qu'il y avait un journal à l'intérieur du sac. L'agent (Spk_B) demande des détails sur le sac et le contenu, puis promet de se renseigner auprès de la ligne cent-vingt-trois pour voir si le sac a été retrouvé. L'agent contacte ensuite le service concerné (Spk_D) pour vérifier s'ils ont récupéré le sac, mais il n'y a pas d'informations disponibles pour le moment. L'agent informe ensuite le client qu'aucun signalement n'a été fait concernant le sac et lui suggère de rappeler plus tard ou de contacter le service le lendemain matin pour plus de certitude. Le client remercie l'agent et accepte de rappeler le lendemain. La conversation se termine avec des salutations cordiales.

Questions principales de la conversation :
- Le client a appelé pour signaler la perte d'un sac en toile dans le bus cent-vingt-trois.
- L'agent a pris note des détails du sac et du contenu et a promis de se renseigner auprès de la ligne cent-vingt-trois.

Sous-problèmes de la conversation :
- Le client a laissé le sac dans le bus lorsqu'elle est descendue à l'église d'Auteuil.
- L'agent a contacté le service concerné pour vérifier si le sac a été retrouvé, mais aucune information n'était disponible.

Résolution de l'appel :
- Le problème du client n'a pas été résolu au cours de cet appel. L'agent a suggéré au client de rappeler plus tard ou de contacter le service le lendemain matin pour obtenir plus d'informations."
FR_20091112_RATP_SCD_0796,"Le client appelle le centre d'appels de la RATP pour demander des informations sur la réduction tarifaire pour son conjoint. Le client explique qu'il a reçu des formulaires à remplir mais qu'ils ne sont pas pacsés. L'agent confirme que le conjoint peut bénéficier d'un tarif réduit en fournissant une déclaration sur l'honneur accompagnée d'une copie de sa pièce d'identité. Le client est reconnaissant de cette information et l'agent s'excuse pour l'attente.

Le client mentionne également la pension de réversion et demande si cela a un lien avec la réduction tarifaire. L'agent n'est pas sûr et propose de contacter la caisse de retraite pour obtenir des informations supplémentaires. L'agent fournit le numéro de téléphone de la caisse de retraite du personnel RATP.

Le client remercie l'agent pour son aide et lui souhaite bon courage. L'agent remercie le client et lui souhaite également une bonne journée."
FR_20091112_RATP_SCD_0131,"Le client appelle pour signaler la perte de sa carte Émeraude, qui lui permet de voyager gratuitement en tant qu'ancien combattant. Il explique qu'il a écrit au service des réclamations de la RATP il y a environ deux à trois semaines, mais n'a pas encore reçu de réponse. L'agent explique que le délai de traitement des courriers est généralement d'environ trois semaines, en raison du volume élevé de courrier reçu par la RATP. L'agent conseille au client d'attendre encore une semaine et de rappeler s'il n'a pas de nouvelles d'ici là. L'agent propose également de vérifier avec le Service Clientèle Métro pour obtenir des informations supplémentaires sur la demande du client. Le client accepte d'attendre et de rappeler si nécessaire. L'agent mentionne également que les coupons Émeraude perdus sont normalement renvoyés à la mairie qui les a délivrés, et conseille au client de se renseigner auprès de sa mairie s'il ne reçoit pas de réponse de la RATP. La conversation se termine avec des remerciements mutuels et des salutations. 

Le problème principal de l'appel est la perte de la carte Émeraude du client. Les sous-problèmes incluent l'absence de réponse du service des réclamations de la RATP et la possibilité de vérifier si le courrier a été enregistré et traité. La résolution de l'appel n'est pas claire, car le client doit attendre une semaine supplémentaire pour obtenir une réponse de la RATP ou se renseigner auprès de sa mairie."
FR_20091112_RATP_SCD_0815,"Résumé :

Le client, une association travaillant pour le conseil général de la Seine-Saint-Denis, appelle le centre d'appels pour obtenir des informations sur l'achat de tickets de transport en commun à tarif réduit pour des classes de groupes. Le client explique qu'il souhaite organiser des déplacements pour plus de cent classes tout au long de l'année scolaire. Le client pensait initialement qu'il suffisait de remplir un formulaire et d'acheter des billets demi-tarif, mais il a été informé que ce n'était pas la procédure correcte.

L'agent explique au client qu'il doit télécharger le formulaire groupe de jeunes sur le site de la RATP, le faire remplir et tamponner par le responsable de l'établissement ou du groupe, puis le remettre à l'agent en station pour obtenir des tickets à tarif réduit. Cependant, le client soulève le problème du grand nombre de tickets à acheter et du fait que ce n'est pas la classe qui les achète, mais l'association qui a reçu les fonds du conseil général. L'agent décide de transférer l'appel au service concerné, qui s'occupe des ventes en nombre de billets.

Le deuxième agent prend l'appel et confirme que le client souhaite acheter une grande quantité de tickets pour des groupes de jeunes à tarif réduit. Le client explique qu'il travaille pour une association au niveau départemental et qu'il souhaite faire circuler des classes en bénéficiant de tarifs réduits. L'agent prend note de la demande et transfère l'appel au service Clients à Distance, qui s'occupe de ce type de commande.

Dans cette conversation, les questions principales sont les suivantes :
1. Comment acheter une grande quantité de tickets de transport en commun à tarif réduit pour des classes de groupes ?
2. Comment organiser les déplacements de plus de cent classes tout au long de l'année scolaire ?
3. Comment éviter d'avoir à acheter des tickets quotidiennement ?

Le problème principal de l'appel est la demande du client d'acheter une grande quantité de tickets à tarif réduit pour des classes de groupes.

La résolution de l'appel n'est pas claire dans cette conversation, car l'appel est transféré à un autre service pour traiter la demande du client."
FR_20091112_RATP_SCD_0788,"Le client appelle pour demander s'il est possible de suspendre son abonnement Navigo en raison de son arrêt de travail depuis le 2 décembre. L'agent confirme que cela est possible et explique les conditions de remboursement. Le client devra faire supprimer son abonnement dans une station et envoyer les justificatifs de son arrêt de travail à la RATP pour obtenir un remboursement à la moitié de la valeur de l'abonnement. Le client demande si cela peut être fait dans les 10 jours, et l'agent lui conseille de le faire malgré le dépassement de la période, en joignant une lettre explicative. L'appel se termine avec l'agent souhaitant une bonne journée au client. Le problème principal de l'appel est la demande de suspension de l'abonnement Navigo en raison de l'arrêt de travail du client. Les sous-problèmes incluent les conditions de remboursement et les démarches à suivre pour obtenir le remboursement. L'appel est résolu car le client a obtenu les informations nécessaires pour suspendre son abonnement et demander un remboursement."
FR_20091112_RATP_SCD_0805,"Le client appelle pour signaler un problème de prélèvement excessif sur son abonnement à la carte Imagine+R. Il explique qu'il a été prélevé de 52 euros alors que le montant normal est de 44,70 euros. L'agent lui donne alors le numéro de téléphone du service Imagine+R pour qu'il puisse les contacter directement. L'appel se termine avec l'agent remerciant le client et lui souhaitant une bonne journée.

Le problème principal de l'appel est le prélèvement excessif sur l'abonnement à la carte Imagine+R.

La résolution de l'appel n'est pas claire, car l'agent ne semble pas avoir résolu le problème directement, mais a plutôt orienté le client vers le service approprié pour obtenir de l'aide."
FR_20091112_RATP_SCD_0735,"Synopsis :

Le client appelle pour demander le coût de l'appel téléphonique vers l'entreprise. Le client exprime son mécontentement car cette information n'est pas mentionnée dans la messagerie d'attente. L'agent reconnaît qu'il ne sait pas et promet de signaler cette lacune. Le client demande à l'agent de le faire et l'agent accepte. L'appel se termine avec des salutations cordiales.

Questions principales de la conversation :
- Le coût de l'appel téléphonique vers l'entreprise.

Sous-problèmes de la conversation :
- Le client exprime son mécontentement quant à l'absence d'information sur le coût de l'appel dans la messagerie d'attente.
- L'agent reconnaît qu'il ne sait pas et promet de signaler cette lacune.

Résolution de l'appel :
- Le problème du client n'est pas résolu au cours de cet appel, mais l'agent promet de le signaler."
FR_20091112_RATP_SCD_0902,"Résumé :

Le client appelle le centre d'appel pour obtenir de l'aide concernant un problème de recouvrement lié à un PV reçu par son fils dans le RER. Le client explique qu'elle a déjà contacté le service ce matin, mais qu'elle n'a pas été dirigée vers le service de recouvrement. Elle précise que son fils possède une carte Imagine+R annuelle et ne comprend pas pourquoi elle devrait payer à nouveau. Le client explique que son fils a été verbalisé car il n'avait pas présenté sa carte ce jour-là. Le client mentionne également qu'elle a envoyé un courrier à la RATP pour expliquer la situation. Cependant, elle a reçu une relance de paiement de 40 euros, avec la menace d'une amende de 180 euros si elle ne paie pas dans les 15 jours. L'agent comprend la situation et transfère l'appel au service de recouvrement. Le client remercie l'agent et l'appel se termine.

Points principaux de la conversation :
1. Le client appelle pour obtenir de l'aide concernant un problème de recouvrement lié à un PV reçu par son fils dans le RER.
2. Le client ne comprend pas pourquoi elle doit payer à nouveau, car son fils possède une carte Imagine+R annuelle.
3. Le client a envoyé un courrier expliquant la situation, mais a reçu une relance de paiement.

Résolution de l'appel :
L'appel n'est pas résolu au cours de cette conversation, car l'agent transfère l'appel au service de recouvrement pour une assistance supplémentaire."
