TestID,Summary
FR_20091112_RATP_SCD_0783,Un homme appelle le mauvais service client pour résoudre un problème de facturation médicale suite à un séjour aux Antilles.
FR_20091112_RATP_SCD_0810,Un homme se renseigne sur les incidents survenus sur les lignes 13 et 6 du métro parisien ce matin.
FR_20091112_RATP_SCD_0327,Un utilisateur se renseigne sur la mise en service du T+deux de la Porte de Versailles à Val d'Issy.
FR_20091112_RATP_SCD_0759,L'interlocuteur B cherche des informations sur les horaires de train de Sartrouville à Bécon-les-Bruyères pour le lendemain matin.
FR_20091112_RATP_SCD_0738,Un appelant demande des informations sur les bus pour se rendre de la rue Victor Musso au boulevard de Verdun à Fontenay-sous-Bois.
FR_20091112_RATP_SCD_0798,Une femme a oublié son sac de courses dans le bus 123 à Paris et contacte le service client pour le retrouver.
FR_20091112_RATP_SCD_0796,Un retraité de la RATP cherche à obtenir une réduction tarifaire pour sa compagne avec qui il vit depuis 20 ans sans être marié.
FR_20091112_RATP_SCD_0131,Un ancien combattant a perdu sa carte Émeraude de la RATP et attend une réponse à sa réclamation.
FR_20091112_RATP_SCD_0815,Un représentant d'une association départementale cherche à organiser le transport de plus de 100 classes via les transports en commun.
FR_20091112_RATP_SCD_0788,Un client en arrêt de travail souhaite suspendre son abonnement Navigo. L'agent lui explique la procédure pour demander un remboursement partiel.
FR_20091112_RATP_SCD_0805,Un client se plaint d'un prélèvement supérieur à son abonnement Imagine+R habituel. On lui donne le numéro du service concerné.
FR_20091112_RATP_SCD_0735,"Un appelant se plaint du manque de transparence sur le coût d'un appel téléphonique, l'interlocuteur promet de signaler le problème."
FR_20091112_RATP_SCD_0902,"Une mère conteste une amende reçue par son fils qui avait oublié sa carte Imagine+R, malgré un courrier envoyé pour expliquer la situation."
FR_20091112_RATP_SCD_0317,"Une femme appelle pour savoir si son téléphone Alcatel blanc a été trouvé dans un bus, mais il n'a pas été retrouvé."
FR_20091112_RATP_SCD_0710,Une femme demande des informations pour un itinéraire en bus et RER d'Aulnay-sous-Bois au Blanc-Mesnil pour un jeune homme allant en CAT.
FR_20091112_RATP_SCD_0862,"Un appelant se renseigne sur une éventuelle grève des bus à Vitry-sur-Seine, l'interlocuteur confirme un trafic normal."
FR_20091112_RATP_SCD_0747,"Une cliente avec une jambe cassée demande si elle peut se faire rembourser son passe Navigo annuel, car elle ne peut pas utiliser les transports en commun."
FR_20091112_RATP_SCD_0087,Un appelant demande des directions pour se rendre à la rue Vauthier à Boulogne depuis la station Javel sans utiliser le métro.
FR_20091112_RATP_SCD_0775,"Un agent RATP cherche à contacter le musée des transports pour un projet, mais peine à obtenir une réponse."
FR_20091112_RATP_SCD_0370,Un client cherche le numéro d'infraction d'une amende non reçue pour non-présentation de titre de transport et est redirigé vers le service adéquat.
FR_20091112_RATP_SCD_0772,"Une femme à la Bibliothèque François Mitterrand attend le bus 325, qui est très perturbé. On lui indique qu'il arrivera dans environ un quart d'heure."
FR_20091112_RATP_SCD_0816,"L'appelant cherche à mettre à jour les tarifs de la carte Intégrale dans son logiciel de paie, l'opérateur explique que les zones 7 et 8 ont été intégrées à la zone 6."
FR_20091112_RATP_SCD_0428,Une femme âgée se renseigne sur la disponibilité des bus pour se rendre chez son dentiste malgré une grève. Les lignes qu'elle utilise ne sont pas affectées.
FR_20091112_RATP_SCD_0829,Une personne demande des informations sur l'itinéraire et le tarif pour aller de Noisiel à Bobigny-Pablo Picasso en transport en commun.
FR_20091112_RATP_SCD_0246,Un appelant se renseigne sur l'état du trafic de la ligne B du RER et les alternatives en cas de grève.
FR_20091112_RATP_SCD_0833,"Une femme a perdu le dossier d'inscription à la fac de sa fille dans un bus, mais il n'a pas été retrouvé."
FR_20091112_RATP_SCD_0740,"Un homme appelle pour signaler la perte de son portefeuille dans le métro, mais il n'a pas été retrouvé."
FR_20091112_RATP_SCD_0739,"Une femme se plaint qu'un bus ne s'est pas arrêté à son arrêt, causant un retard à son rendez-vous."
FR_20091112_RATP_SCD_0856,"Un particulier appelle le service de commandes de la RATP pour des renseignements sur les tarifs, mais est redirigé vers le Service Clients à Distance."
FR_20091112_RATP_SCD_0858,"Un client appelle pour se plaindre d'un problème avec le forfait Imagine+R de sa fille, qui a été débité alors qu'elle n'avait pas accès au service."
FR_20091112_RATP_SCD_0854,Un individu demande des indications pour se rendre de la Porte de Saint-Cloud à Clichy-sous-Bois pour assister à un spectacle dans un théâtre.
FR_20091112_RATP_SCD_0844,Un utilisateur appelle pour demander le remboursement d'une amende reçue alors qu'il avait oublié sa carte Imagine R. L'agent lui donne les instructions pour faire une réclamation.
FR_20091112_RATP_SCD_0988,"Un appelant demande des informations pour joindre une personne responsable des autorisations de prise de vue, l'interlocuteur fournit les coordonnées nécessaires."
FR_20091112_RATP_SCD_0900,Une usagère du RER B se plaint de la fiabilité des informations de trafic et demande des précisions pour son trajet du soir.
FR_20091112_RATP_SCD_0785,Une femme demande l'emplacement de l'arrêt du bus 43 à Gare du Nord pour aller à Neuilly.
FR_20091112_RATP_SCD_0742,"Un utilisateur demande des informations sur le trafic de la ligne B4, actuel et futur. L'agent confirme que 3 trains sur 4 circulent actuellement."
FR_20091112_RATP_SCD_0986,Une femme perd sa carte de transport Navigo sur le bus 113. Elle est retrouvée et peut être récupérée au terminus avant 20h.
FR_20091112_RATP_SCD_0745,Une personne demande des informations pour se rendre de la station RER Croix de Berny à l'aéroport Charles de Gaulle le lendemain.
FR_20091112_RATP_SCD_0737,Une cliente ayant oublié sa carte Intégrale à la maison demande si elle peut se faire rembourser les tickets qu'elle a dû acheter.
FR_20091112_RATP_SCD_0754,"Une cliente appelle pour demander le remboursement d'une carte Orange achetée en attendant sa carte Imagine+R, arrivée en retard."
FR_20091112_RATP_SCD_0868,Un appelant demande des informations sur la station de bus pour se rendre à une adresse spécifique à Vitry-sur-Seine.
FR_20091112_RATP_SCD_0867,Un retraité de la RATP demande des indications pour se rendre à la rue Taclet dans le 20ème arrondissement de Paris en bus.
FR_20091112_RATP_SCD_0468,"Un appelant du Novotel Paris demande la fréquence des RER B, mais l'interlocuteur ne peut pas fournir l'information en raison d'une grève."
FR_20091112_RATP_SCD_0777,"Une femme se renseigne sur l'état du réseau de transport, exprime sa frustration face aux problèmes récurrents et l'agent confirme la résolution des problèmes."
FR_20091112_RATP_SCD_0036,Une femme appelle pour signaler qu'elle a oublié son écharpe dans un bus et on lui conseille de rappeler à onze heures.
FR_20091112_RATP_SCD_0792,Un homme demande à une femme l'itinéraire le plus rapide de Denfert-Rochereau à la rue d'Assas à Paris pour le lendemain.
FR_20091112_RATP_SCD_0791,Une femme demande des informations sur l'itinéraire de bus pour se rendre à la Clinique Cardiologique du Nord à partir de la gare de Saint-Denis.
FR_20091112_RATP_SCD_0808,"Un client demande le prix d'un billet de train d'Arcueil-Cachan à Antony, qui est de 1,55 euro."
FR_20091112_RATP_SCD_0764,Un homme se renseigne sur d'éventuelles grèves sur les lignes de bus 148 et 322 pour organiser le déplacement d'une personne handicapée.
FR_20091112_RATP_SCD_0265,Une femme appelle pour faire une réclamation suite à un choc psychologique causé par la crise d'épilepsie d'un chauffeur de bus.
FR_20091112_RATP_SCD_0398,Un client a réactivé son passe Navigo mais a oublié qu'il avait changé de coordonnées bancaires. Il doit passer en agence pour résoudre le problème.
FR_20091112_RATP_SCD_0803,"Une femme âgée appelle pour comprendre le renouvellement de sa carte de transport RATP retraitée, reçue avec une lettre d'instructions."
FR_20091112_RATP_SCD_0817,Une cliente appelle le service clientèle pour comprendre pourquoi elle doit payer cinq euros suite à une amende de bus contestée et justifiée.
FR_20091112_RATP_SCD_0778,Un client demande le tarif d'un abonnement Paris-Creil. L'agent l'informe qu'il doit contacter la SNCF pour cette information.
FR_20091112_RATP_SCD_0863,"Un collège de Seine-Maritime cherche à commander 200 tickets de métro pour des voyages scolaires à Paris, mais rencontre des difficultés administratives."
FR_20091112_RATP_SCD_0845,Une femme appelle pour se renseigner sur le bus 125 en raison d'une grève. On lui informe qu'un bus arrivera dans 10 minutes.
FR_20091112_RATP_SCD_0367,Un client demande des informations sur une grève de bus et reçoit le numéro de téléphone du service concerné pour obtenir plus de détails.
FR_20091112_RATP_SCD_0852,"Un stagiaire à Paris se renseigne sur les documents nécessaires pour obtenir une carte Orange, incluant un justificatif de domicile et une pièce d'identité."
FR_20091112_RATP_SCD_0771,Une personne se renseigne sur le transport de la Gare de l'Est à l'aéroport Charles de Gaulle pour le lendemain matin.
FR_20091112_RATP_SCD_1058,Un passager oublie une boîte dans un bus. Le service client coordonne avec le terminus pour retrouver l'objet et le rendre au propriétaire.
FR_20091112_RATP_SCD_0799,"Un homme se renseigne sur le trajet en bus de la mairie d'Aubervilliers à Saint-Claude, malgré les travaux en cours. Il envisage finalement de prendre le métro."
FR_20091112_RATP_SCD_0493,Un homme appelle le service client de la RATP pour retrouver sa carte Imagine R qu'il pense avoir oubliée à la station Richelieu-Drouot.
FR_20091112_RATP_SCD_0886,L'Espace Jeunesse de Vélizy-Villacoublay cherche à commander des tickets de transport en gros et souhaite créer un compte pour faciliter le processus.
FR_20091112_RATP_SCD_0732,Une employée de la mission locale aide une jeune travailleuse à obtenir un duplicata de son reçu de passe Navigo perdu.
FR_20091112_RATP_SCD_0859,"Un agent de la RATP appelle pour se renseigner sur une demande de carte de transport pour son fils, mais ne parvient pas à joindre le service concerné."
FR_20091112_RATP_SCD_0871,Une femme demande des informations pour se rendre à l'aéroport d'Orly depuis Clamart. Plusieurs options de transport en commun sont discutées.
FR_20091112_RATP_SCD_0865,Un utilisateur demande l'itinéraire de Paris 19ème à Boulevard Port-Royal pour arriver à 6h. L'assistant propose un trajet via Noctilien N12 et N02.
FR_20091112_RATP_SCD_0894,"Une cliente appelle pour savoir comment suspendre sa carte Navigo, ayant également une carte Solidarité. On lui conseille de résilier en agence."
FR_20091112_RATP_SCD_0746,"Un usager mécontent discute avec un employé des transports sur la grève du RER B, les problèmes récurrents et la possibilité d'un remboursement."
FR_20091112_RATP_SCD_0804,"Une femme demande l'heure du dernier bus 64 de Porte de Vincennes à Place d'Italie, qui est à 00h36."
FR_20091112_RATP_SCD_0824,Un interlocuteur renseigne une personne sur l'itinéraire pour se rendre à la gare de Drancy en RER B depuis Bourg-la-Reine.
FR_20091112_RATP_SCD_0510,Une cliente mécontente appelle la RATP pour se plaindre des retards causés par la grève et demande des informations sur le trafic du lendemain.
FR_20091112_RATP_SCD_0898,Un voyageur à la station Saint-Paul a une carte Imagine+R défectueuse. L'agent de station prévoit de procéder à un échange de carte.
FR_20091112_RATP_SCD_0831,Un client signale des problèmes d'horaires sur la ligne de bus 267 et cherche à contacter le service client pour une solution.
FR_20091112_RATP_SCD_0773,Une cliente appelle pour comprendre pourquoi elle a reçu une amende majorée du Trésor Public alors qu'elle a déjà payé une amende en mai.
FR_20091112_RATP_SCD_0880,Une femme demande des informations pour se déplacer en bus de la Gare Saint-Lazare à la Gare de l'Est à Paris.
FR_20091112_RATP_SCD_0751,Un homme demande des informations sur la ligne de métro pour se rendre à la station Bourse à Paris.
FR_20091112_RATP_SCD_0866,Un appelant demande des informations sur les zones de tarification des cartes Orange Découverte de la RATP à Paris et en Île-de-France.
FR_20091112_RATP_SCD_0987,"Une étudiante a perdu son passe Navigo, l'a retrouvé, et cherche à comprendre comment le recharger pour une nouvelle année d'utilisation."
FR_20091112_RATP_SCD_0348,Une femme a perdu un porte-document dans un bus et appelle le service des objets trouvés sans succès.
