TestID,Summary
FR_20091112_RATP_SCD_0731,"Une femme appelle pour signaler la perte d'une trousse bleue contenant du maquillage, des médicaments et des bijoux, notamment une bague de sa grand-mère. Elle n'a pas retrouvé la trousse dans le bus."
FR_20091112_RATP_SCD_0830,Un homme a perdu son sac dans le métro et appelle le service des objets trouvés pour le retrouver. Le sac est retrouvé et peut être récupéré à la station Mairie d'Ivry.
FR_20091112_RATP_SCD_0851,"Un groupe d'étudiants prépare un voyage scolaire à Paris. Ils souhaitent acheter des tickets et des cartes Paris+Visite, mais doivent se rendre sur place pour les obtenir."
FR_20091112_RATP_SCD_0782,"Une personne demande des indications pour se rendre de la rue d'Alger à Massy à la rue Saint-Denis à Colombes, en évitant les grèves de RER. Le trajet comprend le bus et le métro."
FR_20091112_RATP_SCD_0755,"Une personne appelle pour signaler qu'elle a oublié son sac à dos dans un RER. Elle donne des détails sur le sac et son contenu, puis est dirigée vers la SNCF pour plus d'informations."
FR_20091112_RATP_SCD_0813,Un homme appelle une personne pour lui demander si elle a retrouvé son gant perdu dans le bus le 10 novembre à 15h23. La personne ne l'a pas trouvé.
FR_20091112_RATP_SCD_0783,Un homme appelle le service client de la RATP pour signaler une erreur de numéro. Il cherchait en réalité à joindre la sécurité sociale.
FR_20091112_RATP_SCD_0810,Le résumé de la conversation téléphonique est que le monsieur demande s'il y a eu des incidents sur les lignes treize et six ce matin. L'opératrice confirme qu'il y a eu des pannes de matériel et un voyageur malade sur les deux lignes.
FR_20091112_RATP_SCD_0327,"Le T+deux de la Porte de Versailles à Val d'Issy ne sera mis en circulation qu'après le vingt, car il est actuellement en phase de test."
FR_20091112_RATP_SCD_0759,"Une personne demande des informations sur les horaires des trains entre Sartrouville et Bécon-les-Bruyères. Elle souhaite arriver vers 9h30 et découvre qu'il y a des trains à 9h05, 9h15 et 9h25. Elle décide de prendre celui de 9h25 pour être sûre d'arriver à l'heure. Elle demande également s'il est possible de rejoindre cette ligne en descendant à Houilles-Carrières. On lui conseille d'appeler la SNCF pour obtenir cette information."
FR_20091112_RATP_SCD_0738,"Une personne demande des informations sur les transports en commun à Fontenay-sous-Bois pour se rendre de la rue Victor Musso au boulevard de Verdun. On lui indique de prendre le bus 127 jusqu'à l'arrêt Les Parapluies, puis le bus 124 jusqu'à la rue de Joinville. Le trajet dure moins d'une demi-heure."
FR_20091112_RATP_SCD_0798,Une femme appelle pour signaler qu'elle a laissé un sac en toile dans le bus. Le service client n'a pas encore d'informations sur le sac.
FR_20091112_RATP_SCD_0796,Un homme appelle la RATP pour obtenir des informations sur la réduction tarifaire pour son conjoint. Il découvre qu'une déclaration sur l'honneur suffit et obtient le numéro de la caisse de retraite pour d'autres renseignements.
FR_20091112_RATP_SCD_0131,Un homme appelle le service des réclamations de la RATP pour signaler la perte de sa carte Émeraude. Il est informé que sa demande a été enregistrée et qu'il doit attendre une réponse.
FR_20091112_RATP_SCD_0815,Une association départementale de la Seine-Saint-Denis souhaite organiser le déplacement de plus de cent classes en utilisant les transports en commun. Elle cherche à acheter un grand nombre de tickets à tarif réduit.
FR_20091112_RATP_SCD_0788,Un homme appelle le service client pour demander la suspension de son abonnement Navigo en raison d'un arrêt de travail. On lui explique la procédure à suivre pour obtenir un remboursement partiel.
FR_20091112_RATP_SCD_0805,Le client appelle pour signaler un prélèvement incorrect sur sa carte Imagine+R. L'opérateur lui donne le numéro du service client pour résoudre le problème.
FR_20091112_RATP_SCD_0735,Un appel téléphonique est effectué pour demander le coût de l'appel vers une entreprise. L'employé ne sait pas et promet de le signaler.
FR_20091112_RATP_SCD_0902,Une femme appelle le service de recouvrement de la RATP pour contester un PV reçu par son fils dans le RER. Elle ne comprend pas pourquoi elle reçoit une relance de paiement.
FR_20091112_RATP_SCD_0317,"Une personne appelle pour savoir si son téléphone portable perdu a été retrouvé dans un bus, mais on lui répond que non."
FR_20091112_RATP_SCD_0710,"Une personne demande des informations sur les itinéraires en bus et en RER pour se rendre de la rue Michel-Ange à Aulnay-sous-Bois à l'avenue Aristide Briand au Blanc-Mesnil. L'opérateur lui donne les détails des bus à prendre ainsi que les arrêts où descendre. Il vérifie également les horaires pour le retour. Finalement, il propose un itinéraire en bus depuis la gare d'Aulnay-sous-Bois jusqu'à la rue Aristide Briand, qui est plus simple et rapide."
FR_20091112_RATP_SCD_0862,Le dialogue concerne une personne qui appelle pour savoir si la grève des bus est reconduite le lendemain. On lui répond que le trafic sera normal.
FR_20091112_RATP_SCD_0747,Une personne appelle pour demander si elle peut être remboursée de son abonnement de transport en commun en raison d'une jambe cassée. On lui donne les informations nécessaires pour suspendre son abonnement et demander un remboursement.
FR_20091112_RATP_SCD_0087,Une personne appelle pour demander des informations sur les bus à prendre pour se rendre à une adresse spécifique à Boulogne-Billancourt. On lui donne les indications nécessaires.
FR_20091112_RATP_SCD_0775,"Un agent RATP cherche à contacter le musée des transports mais n'arrive pas à obtenir de réponse par téléphone. Il reçoit un numéro de téléphone et une adresse internet, mais décide d'essayer une autre approche."
FR_20091112_RATP_SCD_0370,Un client demande le numéro d'infraction d'une amende qu'il n'a pas encore reçue. Il est transféré au service adéquat pour obtenir des renseignements.
FR_20091112_RATP_SCD_0772,"Le narrateur appelle le service clientèle pour demander des informations sur le temps d'attente du bus 325 à la Bibliothèque François Mitterrand. On lui indique qu'il y a seulement deux bus sur cette ligne, ce qui entraîne des temps d'attente assez longs. Finalement, on lui annonce que le bus arrivera dans huit minutes, mais qu'il faudra compter environ un quart d'heure avant qu'il reparte."
FR_20091112_RATP_SCD_0816,Un employé appelle pour mettre à jour les montants de la carte Intégrale dans le logiciel de paie de son entreprise. Il découvre que les zones sept et huit ont été supprimées et intégrées à la zone six.
FR_20091112_RATP_SCD_0428,Une personne âgée appelle pour savoir si les bus de la ligne Clamart Corentin et Corentin Montrouge sont en service et s'il y a une grève. On lui confirme que les bus roulent normalement.
FR_20091112_RATP_SCD_0829,"Un homme demande des informations pour se rendre de Noisiel à Bobigny. On lui indique un itinéraire avec un changement à Gare de Lyon et le tarif de 4,30 euros."
FR_20091112_RATP_SCD_0246,Le dialogue entre deux personnes concerne l'état du trafic sur la ligne B du RER. Ils discutent des perturbations dues à une grève et des alternatives de transport.
FR_20091112_RATP_SCD_0833,"Une personne appelle un service client pour signaler la perte d'un dossier d'inscription à la fac pour sa fille, contenant des papiers pour le Canada. Le service client ne retrouve pas le dossier."
FR_20091112_RATP_SCD_0740,Un homme appelle pour signaler la perte de son portefeuille dans le métro. L'opérateur lui indique qu'il n'a pas été retrouvé.
FR_20091112_RATP_SCD_0739,"Un usager signale à une employée de la compagnie de bus qu'un bus de la ligne 294 ne s'est pas arrêté à l'arrêt, malgré leur présence et leur rendez-vous."
FR_20091112_RATP_SCD_0856,Un particulier appelle par erreur le service de commandes de la RATP pour obtenir des renseignements sur les tarifs. Il est redirigé vers le bon service.
FR_20091112_RATP_SCD_0858,Une personne appelle le service client d'Imagine+R pour régulariser un problème de débit sur le forfait Imagine+R de sa fille. Le service client explique qu'il faut écrire à Imagine+R pour demander le remboursement des titres de transport non utilisés. Il est également conseillé de préciser la date d'envoi de la demande de carte et de fournir tous les tickets de transport. La personne pose également une question sur les prélèvements mensuels et est invitée à donner le maximum de précisions dans sa demande.
FR_20091112_RATP_SCD_0854,"Une personne demande des indications pour se rendre de la Porte de Saint-Cloud à Clichy-sous-Bois. On lui explique qu'il n'y a pas de métro ni de RER, mais qu'elle peut prendre un bus jusqu'à la mairie de Clichy-sous-Bois, puis un tramway et enfin un autre bus jusqu'au théâtre."
FR_20091112_RATP_SCD_0844,Un appel téléphonique entre deux personnes concernant le remboursement d'une amende de métro. Les détails de l'adresse et des documents à envoyer sont discutés.
FR_20091112_RATP_SCD_0988,Un homme cherche à joindre la personne responsable des autorisations de prise de vue. Il reçoit un numéro de téléphone et une adresse e-mail.
FR_20091112_RATP_SCD_0900,Un usager du RER B se plaint du manque d'informations sur le trafic. Il demande des précisions sur les prochains trains et exprime sa frustration face aux retards.
FR_20091112_RATP_SCD_0785,Une personne demande à une autre où se trouve l'arrêt de bus pour prendre la ligne 43 de la Gare du Nord à Neuilly. La personne renseigne l'arrêt sur la rue de Dunkerque.
FR_20091112_RATP_SCD_0742,"Le résumé de la conversation est le suivant : Un homme demande des informations sur le trafic de la ligne B pour demain matin, mais il n'y a pas encore d'informations disponibles. Actuellement, trois trains sur quatre circulent jusqu'à Saint-Rémy-lès-Chevreuse."
FR_20091112_RATP_SCD_0986,Une personne appelle le service client pour signaler la perte de sa carte de transport. Le service client retrouve la carte et demande à la personne de se rendre au terminus pour la récupérer.
FR_20091112_RATP_SCD_0745,"Le narrateur reçoit un appel d'une personne qui souhaite connaître l'itinéraire pour se rendre de la gare RER Croix de Berny à l'aéroport Charles de Gaulle. Ils discutent des horaires et de la possibilité de mouvements sociaux. Le narrateur donne des informations sur les horaires de départ et d'arrivée du RER B. Finalement, il conseille à l'appelant de se renseigner sur les mouvements sociaux en appelant le numéro 32 46."
FR_20091112_RATP_SCD_0737,Une personne appelle pour savoir si elle peut se faire rembourser des tickets de métro qu'elle a achetés après avoir oublié sa carte d'abonnement. On lui répond que ce n'est pas possible.
FR_20091112_RATP_SCD_0754,Une personne appelle le service client d'Imagine+R pour demander un remboursement de sa carte Orange qu'elle a dû acheter en attendant la réception de sa carte Imagine+R. Le service client explique les conditions de remboursement et suggère de contacter Imagine+R pour un éventuel geste commercial.
FR_20091112_RATP_SCD_0868,"Une personne demande des indications pour se rendre à la station de métro Louis Aragon à Vitry-sur-Seine, mais se trompe d'adresse. Elle est finalement dirigée vers la station Julien Grimau."
FR_20091112_RATP_SCD_0867,Un retraité de la RATP demande à un interlocuteur de lui indiquer comment se rendre à la rue Taclet dans le 20e arrondissement de Paris en utilisant les transports en commun.
FR_20091112_RATP_SCD_0468,"Le résumé de la conversation téléphonique est le suivant : Une personne appelle le Novotel Paris les Halles pour connaître la fréquence des RER+B de Châtelet à Charles de Gaulle, mais l'employée ne dispose pas de cette information en raison de la grève."
FR_20091112_RATP_SCD_0777,"Une personne appelle pour demander si l'interconnexion entre les lignes de métro est rétablie. L'opérateur confirme que c'est le cas, mais la personne se plaint des problèmes rencontrés ce matin."
FR_20091112_RATP_SCD_0036,Une personne appelle pour retrouver son écharpe oubliée dans un bus. L'autre personne lui conseille d'appeler le service à onze heures.
FR_20091112_RATP_SCD_0792,"Une personne demande des indications pour se rendre au 36 rue d'Assas à partir de Denfert-Rochereau. On lui conseille de prendre le bus 68 en direction de Place de Clichy et de descendre à l'arrêt Rennes-Raspail. Ensuite, elle doit prendre la rue de Vaugirard pour rejoindre la rue d'Assas."
FR_20091112_RATP_SCD_0791,"Une personne appelle pour demander des informations sur l'itinéraire d'un bus. Après quelques échanges, il est finalement conseillé de prendre le bus 255 pour se rendre à la Clinique Cardiologique du Nord à Saint-Denis."
FR_20091112_RATP_SCD_0808,"Une personne demande le prix d'un billet de train de Arcueil-Cachan à Antony. On lui répond que le prix est de 1,55 euros."
FR_20091112_RATP_SCD_0764,Une personne appelle pour savoir s'il y a des grèves sur les lignes de bus 148 et 322. On lui répond qu'il n'y a pas de grèves.
FR_20091112_RATP_SCD_0265,"Une personne appelle le service clientèle pour signaler un accident impliquant un chauffeur de bus ayant fait une crise d'épilepsie, causant un choc psychologique à une autre personne."
FR_20091112_RATP_SCD_0398,Le client appelle pour réactiver son passe Navigo mais réalise qu'il a changé de coordonnées bancaires. Il est conseillé de se rendre en agence pour régler le problème rapidement.
FR_20091112_RATP_SCD_0803,Une personne âgée appelle pour comprendre comment renouveler sa carte de transport. Elle est rassurée et remercie l'opératrice pour son aide.
FR_20091112_RATP_SCD_0817,"Un homme appelle le service clientèle pour comprendre pourquoi il doit payer cinq euros suite à une amende dans le bus, malgré avoir envoyé tous les documents nécessaires. Il est transféré au service de paiement."
FR_20091112_RATP_SCD_0778,Un homme demande des informations sur le prix d'un abonnement mensuel ou annuel pour le trajet Paris Creil. La personne lui indique qu'il doit contacter la SNCF pour connaître le tarif. Elle lui donne le numéro de téléphone.
FR_20091112_RATP_SCD_0863,"Le collège Bobée à Yvetot souhaite commander 200 tickets de métro pour des voyages à Paris, mais le montant est insuffisant. Ils doivent se rendre au guichet sur place."
FR_20091112_RATP_SCD_0845,Il y a une grève des bus et seulement deux bus de la ligne 125 sont en service. Ils devraient arriver dans environ dix minutes.
FR_20091112_RATP_SCD_0367,Une personne appelle pour obtenir des informations sur les bus de la ligne 486 en raison d'une grève. On lui donne le numéro de téléphone de la compagnie Athis Cars.
FR_20091112_RATP_SCD_0852,"Une personne demande quels documents sont nécessaires pour faire une demande de carte Orange. On lui explique qu'il faut un justificatif de domicile, une pièce d'identité et une attestation d'hébergement."
FR_20091112_RATP_SCD_0771,"Une personne appelle pour demander des informations sur le transport depuis la Gare de l'Est jusqu'à l'aéroport Charles de Gaulle. On lui recommande de prendre le bus 350, qui dessert tous les terminaux de l'aéroport. Le trajet dure environ une heure et coûte 3,20 euros."
FR_20091112_RATP_SCD_1058,Une personne a oublié une boîte dans le bus et demande de l'aide pour la retrouver. Le service client contacte le chauffeur et la boîte est retrouvée au terminus.
FR_20091112_RATP_SCD_0799,"Un homme demande des informations sur la ligne de bus 65 en raison de travaux. Il souhaite savoir combien de temps il faut pour aller de la mairie d'Aubervilliers à Saint-Claude. On lui indique que le trajet prend environ 50 minutes. Il envisage également de prendre le métro pour se rendre à la rue des Quatre-Fils dans le 3ème arrondissement. On lui explique qu'il peut prendre la ligne 7 jusqu'à Gare de l'Est, puis la ligne 5 jusqu'à Oberkampf. Finalement, il décide de prendre le métro pour se rendre à Saint-Paul, qui est plus proche de sa destination."
FR_20091112_RATP_SCD_0493,Un homme appelle le service client de la RATP pour retrouver sa carte Imagine+R perdue à l'arrêt Richelieu-Drouot. On lui conseille de se rendre rapidement à la station pour la récupérer.
FR_20091112_RATP_SCD_0886,L'espace jeunesse de Vélizy-Villacoublay souhaite passer une commande de billetterie mais ne sait pas où télécharger le bon de commande. Ils sont mis en relation avec le service client.
FR_20091112_RATP_SCD_0732,Une jeune fille a perdu son reçu de paiement pour son passe Navigo. Elle doit se rendre à l'agence commerciale où elle l'a fait pour obtenir une attestation de paiement.
FR_20091112_RATP_SCD_0859,Un appel est passé au service des cartes de familles d'agents pour demander des informations sur une demande de carte de transport pour un enfant. La personne est invitée à rappeler ultérieurement.
FR_20091112_RATP_SCD_0871,"Une personne demande des informations pour se rendre à l'aéroport d'Orly depuis Clamart. Après plusieurs échanges, il est conseillé de prendre le bus 189 jusqu'à la gare de Clamart, puis le train jusqu'à Montparnasse, et enfin les cars Air+France jusqu'à l'aéroport."
FR_20091112_RATP_SCD_0865,"Un homme demande à un interlocuteur le trajet pour se rendre de Paris 19e au 16 rue de l'Équerre dans le 13e arrondissement, pour arriver à 6 heures du matin. L'interlocuteur lui donne les indications nécessaires."
FR_20091112_RATP_SCD_0894,Une personne appelle pour savoir comment suspendre sa carte Navigo et résilier son abonnement. On lui indique de se rendre dans une agence commerciale avec sa pièce d'identité et sa carte.
FR_20091112_RATP_SCD_0746,Un usager du RER B se plaint de la grève et des problèmes récurrents sur la ligne. Il demande des informations sur la reconduction de la grève et un éventuel remboursement.
FR_20091112_RATP_SCD_0804,Le résumé de la conversation téléphonique est le suivant : Une personne demande à quelle heure se termine le service du bus 64 de la Porte de Vincennes à la Place d'Italie. On lui répond que le dernier départ est à zéro heure trente-six.
FR_20091112_RATP_SCD_0824,Un homme demande des informations sur l'interconnexion à la gare de Drancy. Une confusion est clarifiée concernant les trajets vers Mitry-Claye et l'aéroport Charles de Gaulle.
FR_20091112_RATP_SCD_0510,Une personne mécontente appelle la RATP pour demander si la grève va continuer le lendemain. Elle exprime son mécontentement face aux informations contradictoires et explique les difficultés rencontrées dans les transports. Elle souligne également les différences entre les employés du privé et ceux de la RATP.
FR_20091112_RATP_SCD_0898,Un voyageur se rend à la station Saint-Paul pour signaler un problème avec sa carte Imagine+R. Il demande à échanger sa carte détériorée.
FR_20091112_RATP_SCD_0831,"Un utilisateur appelle le Service Clients pour signaler des problèmes d'horaires sur la ligne de bus 267. Il demande de l'aide pour contacter le Service Clients de la ligne, mais ne parvient pas à les joindre. Finalement, il reçoit l'adresse du Centre Bus Charlebourg pour envoyer un courrier de réclamation."
FR_20091112_RATP_SCD_0773,"Une personne appelle le service client pour comprendre à quoi correspond une amende qu'elle a déjà payée en mai, mais pour laquelle elle a reçu une relance du Trésor Public."
FR_20091112_RATP_SCD_0880,Une personne contacte une autre pour demander des informations sur les bus à prendre pour se déplacer de la Gare Saint-Lazare à la Gare de l'Est à Paris. Elle obtient les informations nécessaires sur la ligne de bus à prendre et le prix du ticket.
FR_20091112_RATP_SCD_0751,"Le dialogue concerne la recherche de la ligne de métro pour se rendre à la station Bourse. La personne demande également des informations sur les stations avoisinantes et les connexions avec d'autres lignes. Finalement, elle obtient les indications pour prendre la ligne 3 depuis Saint-Lazare en direction de Galliéni."
FR_20091112_RATP_SCD_0866,Un client appelle pour obtenir des informations sur les cartes Orange Découverte et les zones correspondantes. L'employé explique que les zones sont des cercles concentriques autour de Paris.
FR_20091112_RATP_SCD_0987,Une personne appelle pour savoir comment recharger son passe Navigo après l'avoir perdu. Elle demande si elle peut le faire dans une borne ou si elle doit aller en agence.
FR_20091112_RATP_SCD_0348,Une personne signale avoir perdu un porte-document contenant des informations médicales dans un bus. L'opérateur lui conseille de se rendre aux objets trouvés.
