TestID,Summary
FR_20091112_RATP_SCD_0862,"Un appel confirme que le trafic des bus à Vitry-sur-Seine sera normal demain, malgré la grève."
FR_20091112_RATP_SCD_0747,Une cliente demande un remboursement pour son passe Navigo inutilisé à cause d'une jambe cassée. Elle reçoit des instructions pour contacter le service approprié.
FR_20091112_RATP_SCD_0087,"Un appel pour obtenir des informations sur un itinéraire de bus de Javel à Boulogne, avec des instructions précises fournies."
FR_20091112_RATP_SCD_0775,"Un agent RATP cherche à contacter le musée des transports, mais rencontre des difficultés avec les coordonnées fournies."
FR_20091112_RATP_SCD_0370,Un client cherche le numéro d'infraction pour une amende non reçue. Le service client le redirige vers le centre de paiement RATP.
FR_20091112_RATP_SCD_0772,Un usager attend un bus très retardé à la Bibliothèque François-Mitterrand. Le service clientèle informe d'un délai d'attente prolongé.
FR_20091112_RATP_SCD_0816,"Un employé met à jour les tarifs de la carte Intégrale, découvrant que les zones sept et huit ont été intégrées à la six."
FR_20091112_RATP_SCD_0428,Une dame vérifie la disponibilité des bus pour se rendre chez le dentiste. Les lignes 126 et 189 fonctionnent normalement.
FR_20091112_RATP_SCD_0829,Une personne demande des informations sur l'itinéraire et le tarif pour aller de Noisiel à Bobigny-Pablo Picasso en transport en commun.
FR_20091112_RATP_SCD_0246,"Un usager s'informe sur le trafic du RER B perturbé par une grève, et reçoit des alternatives de transport."
FR_20091112_RATP_SCD_0833,"Une femme cherche un dossier perdu contenant les papiers d'inscription universitaire de sa fille pour le Canada, mais sans succès."
FR_20091112_RATP_SCD_0740,"Un homme appelle pour signaler la perte de son portefeuille dans le métro, mais il n'a pas encore été retrouvé."
FR_20091112_RATP_SCD_0739,"Un bus ne s'arrête pas à l'arrêt prévu, causant un retard. L'incident est signalé pour investigation."
FR_20091112_RATP_SCD_0856,"Un particulier appelle par erreur un service de commandes RATP pour des renseignements tarifaires, et est redirigé vers le bon numéro."
FR_20091112_RATP_SCD_0858,"Un client Imagine+R discute d'un problème de prélèvement et de carte non reçue, cherchant à obtenir un remboursement."
FR_20091112_RATP_SCD_0854,"Un appelant demande un itinéraire de Porte de Saint-Cloud à Clichy-sous-Bois. L'interlocuteur propose un trajet en métro, RER, tramway et bus."
FR_20091112_RATP_SCD_0844,Un client cherche à se faire rembourser une amende de métro en envoyant des documents au Service Clientèle.
FR_20091112_RATP_SCD_0988,Deux personnes échangent des informations de contact pour joindre un responsable des autorisations de prise de vue.
FR_20091112_RATP_SCD_0900,"Une usagère du RER B se plaint du manque d'informations précises sur le trafic, cherchant des horaires fiables pour son trajet."
FR_20091112_RATP_SCD_0785,Une personne demande l'emplacement de l'arrêt de bus 43 à Gare du Nord. L'opératrice indique qu'il est sur la rue de Dunkerque.
FR_20091112_RATP_SCD_0742,"Un client demande des informations sur le trafic ferroviaire. Trois trains sur quatre circulent actuellement, des détails supplémentaires seront disponibles après 20h."
FR_20091112_RATP_SCD_0986,"Une femme retrouve sa carte de transport perdue dans un bus grâce au service client, et doit la récupérer avant 20h."
FR_20091112_RATP_SCD_0745,"Un appel pour planifier un trajet en RER de Croix-de-Berny à l'aéroport Charles-de-Gaulle, en tenant compte d'éventuelles perturbations."
FR_20091112_RATP_SCD_0737,"Une cliente demande le remboursement de tickets achetés après avoir oublié son abonnement, mais l'agent confirme qu'aucun remboursement n'est possible."
FR_20091112_RATP_SCD_0754,"Une cliente demande un remboursement pour une carte Orange achetée en attendant sa carte Imagine+R, reçue en retard."
FR_20091112_RATP_SCD_0868,"Une personne vérifie l'arrêt de bus pour se rendre à une adresse à Vitry-sur-Seine, confirmant l'arrêt ""Grimau-Voie Verte""."
FR_20091112_RATP_SCD_0867,"Un retraité demande des directions pour la rue Taclet à Paris, en utilisant les bus 102 et 60."
FR_20091112_RATP_SCD_0468,"Un appel au Novotel Paris pour connaître la fréquence des RER B, perturbée par une grève, reste sans réponse précise."
FR_20091112_RATP_SCD_0777,"Une passagère se plaint des perturbations sur la ligne Drancy-Châtelet, malgré l'annonce de rétablissement de l'interconnexion."
FR_20091112_RATP_SCD_0036,"Une personne appelle pour récupérer une écharpe oubliée dans un bus, conseillée de rappeler à 11 heures."
FR_20091112_RATP_SCD_0792,Un homme demande des directions pour aller de Denfert-Rochereau au 36 rue d'Assas. On lui conseille de prendre le bus 68.
FR_20091112_RATP_SCD_0791,Une personne cherche un itinéraire en bus pour se rendre à la Clinique Cardiologique du Nord depuis la gare de Saint-Denis.
FR_20091112_RATP_SCD_0808,"Une personne demande le prix d'un billet Arcueil-Cachan à Antony, qui est 1,55€. Conversation courtoise et informative."
FR_20091112_RATP_SCD_0764,Un usager demande s'il y a des grèves sur les lignes de bus 148 et 322. Aucune grève n'est signalée.
FR_20091112_RATP_SCD_0265,"Un appel signale un incident psychologique causé par une crise d'épilepsie d'un chauffeur, nécessitant l'intervention du responsable de la ligne."
FR_20091112_RATP_SCD_0398,"Un client appelle pour mettre à jour ses coordonnées bancaires pour son passe Navigo, conseillé de se rendre en agence pour une solution rapide."
FR_20091112_RATP_SCD_0803,"Une femme âgée clarifie le renouvellement de sa carte de transport RATP avec un agent, craignant des erreurs dues à sa compréhension limitée."
FR_20091112_RATP_SCD_0817,Une cliente conteste des frais de 5 euros après avoir prouvé un problème de renouvellement de son passe Navigo suite à une amende.
FR_20091112_RATP_SCD_0778,Un client demande le tarif d'un abonnement Paris-Creil. L'agent l'oriente vers la SNCF et fournit un numéro de contact.
FR_20091112_RATP_SCD_0863,"Un collège commande 200 tickets de métro pour des voyages scolaires à Paris, mais doit atteindre un montant minimum pour une commande en ligne."
FR_20091112_RATP_SCD_0845,"Un appel pour vérifier la disponibilité du bus 125 révèle qu'il y a une grève, mais deux bus arrivent dans dix minutes."
FR_20091112_RATP_SCD_0367,"Un appel pour obtenir des informations sur une grève de bus, avec un numéro de contact fourni pour plus de détails."
FR_20091112_RATP_SCD_0852,Un stagiaire à Paris demande des documents pour obtenir une carte Orange. On lui conseille un justificatif de domicile et une attestation d'hébergement.
FR_20091112_RATP_SCD_0771,"Un client demande des informations sur le bus 350 de Gare de l'Est à Roissy. Le trajet dure une heure et coûte 3,20€."
FR_20091112_RATP_SCD_1058,Une personne oublie une boîte dans un bus. Elle contacte le service client pour la récupérer au terminus d'Europarc.
FR_20091112_RATP_SCD_0799,"Un client demande des informations sur la ligne de bus 65, travaux en cours, et alternatives pour rejoindre Saint-Claude depuis Aubervilliers."
FR_20091112_RATP_SCD_0493,Un homme cherche à récupérer sa carte Imagine+R oubliée à la station Richelieu-Drouot. Le service client confirme sa présence.
FR_20091112_RATP_SCD_0886,Un client souhaite commander des tickets de transport mais doit passer par un chargé de clientèle pour créer un compte.
FR_20091112_RATP_SCD_0732,"Une jeune fille doit obtenir une attestation de paiement pour son passe Navigo perdu, en se rendant à l'agence commerciale."
FR_20091112_RATP_SCD_0859,"Un agent appelle pour une carte de transport pour son fils. Le service est indisponible, il doit rappeler plus tard."
FR_20091112_RATP_SCD_0871,"Une personne demande des informations pour se rendre à l'aéroport d'Orly depuis Clamart, en utilisant divers bus et trains."
FR_20091112_RATP_SCD_0865,"Un itinéraire nocturne est donné pour un trajet de Paris 19e à Paris 13e, arrivant à 6h via Noctilien."
FR_20091112_RATP_SCD_0894,Une cliente demande comment suspendre sa carte Navigo. L'agent conseille de se rendre en agence pour résilier l'abonnement.
FR_20091112_RATP_SCD_0746,"Deux personnes discutent des perturbations du RER B dues à une grève, exprimant frustration et incertitude quant à la reprise normale du service."
FR_20091112_RATP_SCD_0804,Une personne demande l'horaire du dernier bus 64 de Porte de Vincennes à Place d'Italie; réponse: 00h36.
FR_20091112_RATP_SCD_0824,"Un passager clarifie les connexions RER pour Drancy, confirmant l'accès depuis Bourg-la-Reine via Mitry-Claye et l'aéroport Charles-de-Gaulle."
FR_20091112_RATP_SCD_0510,Une usagère mécontente du RER B discute avec un agent RATP des perturbations de trafic et des difficultés liées aux grèves.
FR_20091112_RATP_SCD_0898,Un voyageur à Saint-Paul a une carte Imagine+R défectueuse. L'échange est possible en suivant la procédure pour carte détériorée.
FR_20091112_RATP_SCD_0831,Un usager signale des problèmes de fréquence sur la ligne de bus 267. Le service client est difficile à joindre pour résoudre l'incident.
FR_20091112_RATP_SCD_0773,Une cliente cherche à comprendre une amende payée en mai après avoir reçu une relance du Trésor Public. Transfert au centre de paiement.
FR_20091112_RATP_SCD_0880,"Une personne demande des informations sur le trajet en bus entre deux gares parisiennes, incluant la ligne, la fréquence et le tarif."
FR_20091112_RATP_SCD_0751,"Un homme demande des informations sur la station de métro Bourse, située sur la ligne 3, et ses connexions."
FR_20091112_RATP_SCD_0866,"Un appel pour clarifier les zones tarifaires des cartes Orange à Paris, expliquant les cercles concentriques autour de la ville."
FR_20091112_RATP_SCD_0987,"Une cliente cherche à recharger son passe Navigo Imagine R après l'avoir récupéré, sans savoir si elle doit aller en agence ou utiliser une borne."
FR_20091112_RATP_SCD_0348,"Un client signale un porte-document perdu dans un bus. L'agent conseille de vérifier aux objets trouvés, car rien n'a été enregistré."
